NO2,C2H5OH,VOC,CO
153,345,472,822
153,343,471,821
152,342,469,821
152,341,469,822
151,341,468,821
151,340,466,821
150,339,465,820
149,338,464,820
149,337,463,820
149,336,461,820
149,335,461,820
149,335,459,820
148,334,458,819
148,333,457,819
148,333,456,819
148,332,456,819
148,331,455,819
148,331,454,819
147,330,453,819
148,329,452,819
147,329,452,818
147,328,451,818
147,327,449,818
147,327,449,818
148,326,449,818
148,326,447,817
148,326,446,817
148,325,446,817
149,324,446,817
149,324,445,817
149,323,445,818
150,322,445,817
149,322,445,817
150,321,443,817
152,322,444,817
152,320,443,817
153,321,444,817
154,320,443,817
155,319,443,816
156,319,443,817
158,319,443,817
159,318,444,817
160,318,443,816
160,318,444,816
160,317,443,817
160,317,442,816
158,317,440,816
159,316,441,816
161,316,442,816
163,316,443,816
165,316,443,816
167,315,443,816
169,315,443,817
169,314,444,816
170,314,444,816
170,314,444,816
171,314,444,816
171,313,444,815
174,313,445,816
176,313,445,816
177,313,445,816
177,312,446,816
178,313,446,815
178,313,446,816
180,313,446,816
181,313,446,816
183,313,447,816
184,313,448,816
186,313,449,816
188,313,450,816
190,313,450,816
192,313,451,816
194,313,453,816
196,314,453,816
197,315,455,816
199,315,455,817
200,315,456,816
203,315,457,816
206,316,459,816
210,317,461,817
214,318,464,816
216,319,466,817
218,320,467,817
221,321,470,818
223,321,472,818
225,323,473,817
227,324,474,818
229,325,476,819
232,326,477,819
235,326,480,819
238,327,482,819
240,328,484,819
241,329,485,819
241,330,487,820
241,330,486,819
242,331,487,820
244,331,488,820
247,333,490,820
250,334,492,820
253,335,495,820
255,336,497,821
258,337,499,821
259,339,501,821
262,340,503,821
264,341,504,822
265,341,506,821
266,343,507,822
266,343,508,822
266,343,508,822
265,344,508,823
264,344,507,822
265,345,507,822
266,345,507,823
266,345,507,823
266,346,507,823
268,346,509,822
270,347,510,823
272,348,512,824
273,348,514,824
274,349,514,824
274,349,515,824
272,350,515,825
272,350,514,824
271,350,514,824
271,350,513,824
270,350,513,824
269,350,512,824
269,350,513,824
270,350,513,824
270,350,512,825
269,350,513,825
270,351,513,824
270,350,513,824
268,351,512,824
267,350,511,823
267,349,511,823
267,350,511,823
268,350,511,823
270,350,512,824
272,351,514,824
274,351,515,824
276,352,517,824
277,353,518,825
278,353,519,825
279,354,520,824
281,355,521,825
282,356,523,825
283,356,524,825
284,357,525,825
286,358,528,825
289,359,529,826
291,360,531,826
293,361,533,827
295,363,535,827
296,364,537,827
297,365,538,828
297,367,539,828
298,367,540,829
298,368,541,829
298,369,542,828
298,369,542,828
299,371,543,829
300,371,544,829
300,371,545,830
300,372,545,830
300,373,545,830
299,373,546,830
299,374,545,831
298,374,545,831
298,374,545,831
296,375,545,830
295,375,544,831
294,375,543,831
295,375,543,831
295,376,544,831
294,376,544,831
292,376,543,831
291,376,542,831
290,376,541,831
290,376,541,831
289,376,540,831
288,376,539,831
289,376,539,831
290,376,540,831
292,377,541,831
294,378,542,831
296,378,544,831
299,379,545,831
299,379,546,831
300,380,548,832
301,381,548,832
301,382,549,832
302,383,550,833
304,384,551,833
304,385,552,832
303,385,552,833
305,385,553,833
305,386,554,833
305,386,554,833
307,387,555,833
307,387,556,834
308,388,557,833
309,388,558,834
309,389,558,833
307,389,558,833
306,389,557,834
308,390,557,833
309,390,557,833
310,391,558,834
310,391,559,834
310,391,559,834
311,392,559,834
312,392,560,834
310,393,560,834
310,393,560,834
309,393,559,834
307,392,558,834
305,393,557,834
306,393,556,834
306,393,556,833
307,393,557,834
306,393,557,834
304,393,556,833
303,393,555,834
303,392,554,833
301,392,553,833
299,392,552,834
296,392,550,833
294,391,548,833
292,391,547,833
291,390,546,832
291,389,545,833
291,389,545,833
288,389,544,832
287,388,543,832
287,388,541,832
287,387,541,832
288,387,541,832
290,387,542,831
293,387,543,832
295,388,546,831
297,389,548,832
299,389,550,832
301,390,551,832
304,391,553,832
308,392,556,832
309,393,558,832
312,394,560,832
313,396,561,833
314,396,563,833
315,397,564,833
316,398,565,834
317,399,566,833
319,400,567,834
321,401,569,833
322,401,570,834
323,402,571,834
323,403,572,834
324,404,572,834
323,404,573,835
322,404,572,835
320,405,572,835
318,405,571,835
319,405,570,834
320,406,571,834
320,406,572,834
320,407,572,835
320,407,572,835
321,407,572,835
321,408,573,835
321,408,573,835
319,408,573,835
317,408,571,835
314,408,569,835
314,408,569,835
314,407,568,835
313,408,567,835
313,408,567,835
314,407,568,835
312,407,567,834
312,407,567,835
311,407,567,834
308,407,565,834
306,406,564,834
304,406,562,834
302,405,561,834
298,405,559,834
296,404,557,834
295,403,556,833
295,403,554,833
296,402,555,833
298,402,556,834
301,403,557,833
302,402,558,833
304,403,560,833
305,404,561,833
306,404,562,833
306,404,562,833
306,404,562,834
305,404,561,834
303,403,560,833
303,404,560,833
301,403,560,833
300,403,558,833
299,402,557,833
300,402,556,833
302,403,558,833
305,403,559,833
307,403,560,833
310,404,563,833
312,405,565,833
315,405,566,834
318,407,568,833
320,407,571,833
323,409,573,833
324,410,575,834
326,411,577,834
328,411,578,834
330,413,580,835
330,413,581,835
329,414,581,834
329,414,580,835
326,414,579,835
326,414,579,835
326,415,579,834
328,415,579,835
329,415,580,835
331,417,580,835
333,417,583,835
335,418,585,835
337,419,586,835
339,420,589,836
341,422,591,836
343,423,592,836
344,424,594,837
346,426,596,837
348,426,598,837
349,427,599,837
350,429,601,837
349,430,601,837
350,430,602,838
350,431,602,838
349,432,602,838
347,432,601,838
344,432,600,838
341,432,598,838
337,431,595,838
334,431,594,839
331,430,591,838
332,430,590,838
331,429,589,838
328,429,588,837
326,428,586,837
324,428,584,838
323,427,582,838
322,426,582,837
320,426,581,837
321,425,581,837
319,424,580,837
317,424,578,836
316,423,577,836
318,423,577,837
320,423,577,836
321,422,578,836
321,422,578,836
321,422,578,836
321,422,577,835
322,422,577,836
324,423,579,836
327,423,580,836
329,423,582,836
327,424,582,836
327,423,582,836
328,423,582,836
329,423,582,836
328,423,583,836
326,423,582,836
329,424,582,836
331,425,584,836
334,425,587,836
339,426,589,836
341,428,592,836
343,428,595,837
343,429,597,837
343,430,597,837
341,431,596,837
340,431,596,838
342,432,597,837
343,432,597,838
343,432,598,838
343,433,598,837
344,433,598,838
344,433,599,838
344,434,600,838
344,434,600,838
343,435,599,838
342,434,599,838
341,434,599,838
339,435,598,838
338,435,597,838
335,434,596,838
