NO2,C2H5OH,VOC,CO
793.0,867.0,729.0,247.0
791.0,868.0,731.0,246.0
791.0,867.0,729.0,245.0
791.0,866.0,730.0,245.0
791.0,868.0,730.0,246.0
793.0,867.0,731.0,247.0
793.0,867.0,731.0,248.0
795.0,869.0,731.0,248.0
795.0,868.0,732.0,248.0
796.0,868.0,732.0,249.0
797.0,869.0,733.0,250.0
798.0,869.0,733.0,249.0
798.0,871.0,733.0,250.0
797.0,870.0,733.0,251.0
797.0,870.0,733.0,250.0
798.0,870.0,734.0,251.0
797.0,870.0,733.0,250.0
797.0,870.0,734.0,252.0
797.0,871.0,734.0,252.0
798.0,871.0,735.0,253.0
797.0,871.0,735.0,254.0
797.0,871.0,735.0,252.0
798.0,871.0,734.0,254.0
798.0,872.0,736.0,254.0
798.0,873.0,736.0,254.0
797.0,872.0,736.0,254.0
798.0,873.0,736.0,254.0
797.0,872.0,737.0,254.0
798.0,873.0,736.0,254.0
798.0,873.0,736.0,254.0
798.0,872.0,736.0,253.0
797.0,873.0,737.0,255.0
795.0,872.0,736.0,254.0
794.0,872.0,736.0,253.0
793.0,872.0,736.0,253.0
792.0,871.0,735.0,251.0
791.0,871.0,734.0,252.0
791.0,870.0,735.0,251.0
790.0,869.0,733.0,249.0
791.0,870.0,733.0,250.0
791.0,869.0,733.0,250.0
792.0,869.0,734.0,249.0
793.0,869.0,734.0,249.0
794.0,870.0,734.0,249.0
793.0,869.0,734.0,249.0
794.0,869.0,734.0,247.0
792.0,869.0,732.0,247.0
790.0,867.0,732.0,246.0
788.0,868.0,731.0,244.0
787.0,867.0,730.0,244.0
787.0,867.0,728.0,241.0
785.0,865.0,728.0,241.0
786.0,864.0,728.0,241.0
785.0,864.0,728.0,238.0
784.0,864.0,727.0,239.0
784.0,864.0,726.0,237.0
784.0,863.0,726.0,237.0
784.0,863.0,726.0,238.0
783.0,863.0,724.0,237.0
783.0,863.0,725.0,237.0
