2025-07-29 23:36:59,914 - INFO - ------------------------------------Gradient Period 25-------------------------------------------
2025-07-29 23:36:59,914 - INFO - [Gradient Period 25 Run 1] Starting
2025-07-29 23:37:02,990 - INFO - Training on device: cuda
2025-07-29 23:37:03,415 - INFO - Epoch 01: Loss = 296.4558, Accuracy = 1.49%
2025-07-29 23:37:03,593 - INFO - Epoch 02: Loss = 293.3274, Accuracy = 6.17%
2025-07-29 23:37:03,767 - INFO - Epoch 03: Loss = 287.5862, Accuracy = 7.70%
2025-07-29 23:37:03,940 - INFO - Epoch 04: Loss = 275.3164, Accuracy = 7.49%
2025-07-29 23:37:04,114 - INFO - Epoch 05: Loss = 259.2176, Accuracy = 9.64%
2025-07-29 23:37:04,288 - INFO - Epoch 06: Loss = 246.3889, Accuracy = 12.58%
2025-07-29 23:37:04,461 - INFO - Epoch 07: Loss = 236.5389, Accuracy = 14.61%
2025-07-29 23:37:04,635 - INFO - Epoch 08: Loss = 229.1392, Accuracy = 15.31%
2025-07-29 23:37:04,808 - INFO - Epoch 09: Loss = 223.4453, Accuracy = 16.51%
2025-07-29 23:37:04,981 - INFO - Epoch 10: Loss = 218.9392, Accuracy = 18.50%
2025-07-29 23:37:05,154 - INFO - Epoch 11: Loss = 214.7275, Accuracy = 18.54%
2025-07-29 23:37:05,329 - INFO - Epoch 12: Loss = 210.6773, Accuracy = 20.61%
2025-07-29 23:37:05,503 - INFO - Epoch 13: Loss = 207.0355, Accuracy = 21.15%
2025-07-29 23:37:05,676 - INFO - Epoch 14: Loss = 203.2778, Accuracy = 23.22%
2025-07-29 23:37:05,849 - INFO - Epoch 15: Loss = 200.4664, Accuracy = 23.88%
2025-07-29 23:37:06,022 - INFO - Epoch 16: Loss = 197.4295, Accuracy = 24.96%
2025-07-29 23:37:06,195 - INFO - Epoch 17: Loss = 194.4448, Accuracy = 26.24%
2025-07-29 23:37:06,370 - INFO - Epoch 18: Loss = 192.1294, Accuracy = 26.49%
2025-07-29 23:37:06,543 - INFO - Epoch 19: Loss = 190.7266, Accuracy = 27.73%
2025-07-29 23:37:06,716 - INFO - Epoch 20: Loss = 187.5504, Accuracy = 27.69%
2025-07-29 23:37:06,889 - INFO - Epoch 21: Loss = 185.3732, Accuracy = 28.52%
2025-07-29 23:37:07,061 - INFO - Epoch 22: Loss = 183.2331, Accuracy = 29.88%
2025-07-29 23:37:07,234 - INFO - Epoch 23: Loss = 180.9846, Accuracy = 31.37%
2025-07-29 23:37:07,409 - INFO - Epoch 24: Loss = 178.9351, Accuracy = 31.71%
2025-07-29 23:37:07,582 - INFO - Epoch 25: Loss = 176.5798, Accuracy = 31.71%
2025-07-29 23:37:07,755 - INFO - Epoch 26: Loss = 175.0539, Accuracy = 32.12%
2025-07-29 23:37:07,928 - INFO - Epoch 27: Loss = 173.3278, Accuracy = 31.79%
2025-07-29 23:37:08,100 - INFO - Epoch 28: Loss = 171.2202, Accuracy = 32.41%
2025-07-29 23:37:08,273 - INFO - Epoch 29: Loss = 169.1246, Accuracy = 33.28%
2025-07-29 23:37:08,446 - INFO - Epoch 30: Loss = 167.5998, Accuracy = 33.77%
2025-07-29 23:37:08,619 - INFO - Epoch 31: Loss = 165.7315, Accuracy = 34.06%
2025-07-29 23:37:08,791 - INFO - Epoch 32: Loss = 164.1595, Accuracy = 33.61%
2025-07-29 23:37:08,964 - INFO - Epoch 33: Loss = 162.6394, Accuracy = 34.06%
2025-07-29 23:37:09,137 - INFO - Epoch 34: Loss = 161.1391, Accuracy = 35.18%
2025-07-29 23:37:09,311 - INFO - Epoch 35: Loss = 160.0428, Accuracy = 35.31%
2025-07-29 23:37:09,484 - INFO - Epoch 36: Loss = 158.4704, Accuracy = 36.05%
2025-07-29 23:37:09,657 - INFO - Epoch 37: Loss = 157.8220, Accuracy = 36.01%
2025-07-29 23:37:09,830 - INFO - Epoch 38: Loss = 155.7850, Accuracy = 37.33%
2025-07-29 23:37:10,002 - INFO - Epoch 39: Loss = 153.6917, Accuracy = 37.58%
2025-07-29 23:37:10,175 - INFO - Epoch 40: Loss = 152.6194, Accuracy = 38.00%
2025-07-29 23:37:10,348 - INFO - Epoch 41: Loss = 151.6974, Accuracy = 38.16%
2025-07-29 23:37:10,520 - INFO - Epoch 42: Loss = 150.6459, Accuracy = 38.62%
2025-07-29 23:37:10,693 - INFO - Epoch 43: Loss = 148.6292, Accuracy = 39.69%
2025-07-29 23:37:10,866 - INFO - Epoch 44: Loss = 147.7381, Accuracy = 40.02%
2025-07-29 23:37:11,038 - INFO - Epoch 45: Loss = 146.2996, Accuracy = 40.19%
