2025-07-29 23:31:32,446 - INFO - ------------------------------------Gradient Period 25-------------------------------------------
2025-07-29 23:31:32,446 - INFO - [Gradient Period 25 Run 1] Starting
2025-07-29 23:31:35,501 - INFO - Training on device: cuda
2025-07-29 23:31:35,927 - INFO - Epoch 01: Loss = 296.8130, Accuracy = 1.28%
2025-07-29 23:31:36,104 - INFO - Epoch 02: Loss = 293.9890, Accuracy = 3.89%
2025-07-29 23:31:36,279 - INFO - Epoch 03: Loss = 288.8944, Accuracy = 8.40%
2025-07-29 23:31:36,452 - INFO - Epoch 04: Loss = 276.9943, Accuracy = 8.11%
2025-07-29 23:31:36,626 - INFO - Epoch 05: Loss = 263.1378, Accuracy = 9.31%
2025-07-29 23:31:36,800 - INFO - Epoch 06: Loss = 251.0056, Accuracy = 11.38%
2025-07-29 23:31:36,974 - INFO - Epoch 07: Loss = 240.0809, Accuracy = 13.33%
2025-07-29 23:31:37,147 - INFO - Epoch 08: Loss = 232.4746, Accuracy = 14.90%
2025-07-29 23:31:37,321 - INFO - Epoch 09: Loss = 225.9785, Accuracy = 16.89%
2025-07-29 23:31:37,494 - INFO - Epoch 10: Loss = 220.5663, Accuracy = 18.71%
2025-07-29 23:31:37,668 - INFO - Epoch 11: Loss = 215.3947, Accuracy = 19.99%
2025-07-29 23:31:37,843 - INFO - Epoch 12: Loss = 211.0899, Accuracy = 20.49%
2025-07-29 23:31:38,016 - INFO - Epoch 13: Loss = 206.7406, Accuracy = 22.64%
2025-07-29 23:31:38,190 - INFO - Epoch 14: Loss = 203.0770, Accuracy = 23.80%
2025-07-29 23:31:38,363 - INFO - Epoch 15: Loss = 199.9505, Accuracy = 24.25%
2025-07-29 23:31:38,537 - INFO - Epoch 16: Loss = 196.6288, Accuracy = 25.17%
2025-07-29 23:31:38,710 - INFO - Epoch 17: Loss = 193.3208, Accuracy = 26.74%
2025-07-29 23:31:38,885 - INFO - Epoch 18: Loss = 190.6272, Accuracy = 27.69%
2025-07-29 23:31:39,059 - INFO - Epoch 19: Loss = 188.0509, Accuracy = 28.64%
2025-07-29 23:31:39,232 - INFO - Epoch 20: Loss = 185.0918, Accuracy = 29.26%
2025-07-29 23:31:39,405 - INFO - Epoch 21: Loss = 182.7402, Accuracy = 29.72%
2025-07-29 23:31:39,578 - INFO - Epoch 22: Loss = 179.5818, Accuracy = 30.75%
2025-07-29 23:31:39,752 - INFO - Epoch 23: Loss = 177.1204, Accuracy = 31.62%
2025-07-29 23:31:39,927 - INFO - Epoch 24: Loss = 174.3387, Accuracy = 32.24%
2025-07-29 23:31:40,100 - INFO - Epoch 25: Loss = 171.9104, Accuracy = 32.33%
2025-07-29 23:31:40,273 - INFO - Epoch 26: Loss = 169.8688, Accuracy = 32.20%
2025-07-29 23:31:40,446 - INFO - Epoch 27: Loss = 167.5158, Accuracy = 33.49%
2025-07-29 23:31:40,619 - INFO - Epoch 28: Loss = 165.3563, Accuracy = 33.94%
2025-07-29 23:31:40,792 - INFO - Epoch 29: Loss = 163.4388, Accuracy = 34.15%
2025-07-29 23:31:40,965 - INFO - Epoch 30: Loss = 161.6521, Accuracy = 34.98%
2025-07-29 23:31:41,138 - INFO - Epoch 31: Loss = 159.6601, Accuracy = 35.64%
2025-07-29 23:31:41,311 - INFO - Epoch 32: Loss = 157.8452, Accuracy = 35.89%
2025-07-29 23:31:41,484 - INFO - Epoch 33: Loss = 156.1406, Accuracy = 36.55%
2025-07-29 23:31:41,657 - INFO - Epoch 34: Loss = 154.5361, Accuracy = 36.71%
2025-07-29 23:31:41,833 - INFO - Epoch 35: Loss = 153.3155, Accuracy = 36.92%
2025-07-29 23:31:42,006 - INFO - Epoch 36: Loss = 151.7128, Accuracy = 37.91%
2025-07-29 23:31:42,179 - INFO - Epoch 37: Loss = 150.1669, Accuracy = 39.03%
2025-07-29 23:31:42,352 - INFO - Epoch 38: Loss = 148.8582, Accuracy = 39.20%
2025-07-29 23:31:42,525 - INFO - Epoch 39: Loss = 147.4474, Accuracy = 39.03%
2025-07-29 23:31:42,698 - INFO - Epoch 40: Loss = 145.6667, Accuracy = 39.74%
2025-07-29 23:31:42,871 - INFO - Epoch 41: Loss = 144.4489, Accuracy = 40.85%
2025-07-29 23:31:43,044 - INFO - Epoch 42: Loss = 143.0146, Accuracy = 41.47%
2025-07-29 23:31:43,217 - INFO - Epoch 43: Loss = 142.0170, Accuracy = 40.69%
2025-07-29 23:31:43,390 - INFO - Epoch 44: Loss = 140.6923, Accuracy = 41.14%
2025-07-29 23:31:43,563 - INFO - Epoch 45: Loss = 139.5729, Accuracy = 41.64%
2025-07-29 23:31:43,736 - INFO - Epoch 46: Loss = 138.5455, Accuracy = 42.18%
2025-07-29 23:31:43,910 - INFO - Epoch 47: Loss = 136.8009, Accuracy = 42.96%
2025-07-29 23:31:44,083 - INFO - Epoch 48: Loss = 135.8289, Accuracy = 44.37%
2025-07-29 23:31:44,255 - INFO - Epoch 49: Loss = 134.9081, Accuracy = 43.46%
2025-07-29 23:31:44,428 - INFO - Epoch 50: Loss = 133.9249, Accuracy = 44.50%
2025-07-29 23:31:44,601 - INFO - Epoch 51: Loss = 133.0232, Accuracy = 44.87%
2025-07-29 23:31:44,774 - INFO - Epoch 52: Loss = 131.1856, Accuracy = 45.49%
2025-07-29 23:31:44,947 - INFO - Epoch 53: Loss = 130.3532, Accuracy = 46.81%
2025-07-29 23:31:45,120 - INFO - Epoch 54: Loss = 129.1719, Accuracy = 46.27%
2025-07-29 23:31:45,293 - INFO - Epoch 55: Loss = 128.2431, Accuracy = 46.98%
2025-07-29 23:31:45,466 - INFO - Epoch 56: Loss = 127.3839, Accuracy = 47.14%
2025-07-29 23:31:45,638 - INFO - Epoch 57: Loss = 127.1012, Accuracy = 47.52%
2025-07-29 23:31:45,813 - INFO - Epoch 58: Loss = 124.8199, Accuracy = 47.10%
2025-07-29 23:31:45,986 - INFO - Epoch 59: Loss = 124.0843, Accuracy = 47.85%
2025-07-29 23:31:46,159 - INFO - Epoch 60: Loss = 123.8711, Accuracy = 48.76%
2025-07-29 23:31:46,331 - INFO - Epoch 61: Loss = 122.5324, Accuracy = 48.88%
2025-07-29 23:31:46,505 - INFO - Epoch 62: Loss = 121.2731, Accuracy = 50.37%
2025-07-29 23:31:46,677 - INFO - Epoch 63: Loss = 120.6671, Accuracy = 49.38%
2025-07-29 23:31:46,851 - INFO - Epoch 64: Loss = 119.5948, Accuracy = 50.08%
2025-07-29 23:31:47,023 - INFO - Epoch 65: Loss = 118.8424, Accuracy = 50.83%
2025-07-29 23:31:47,196 - INFO - Epoch 66: Loss = 117.7540, Accuracy = 50.46%
2025-07-29 23:31:47,369 - INFO - Epoch 67: Loss = 116.7337, Accuracy = 52.24%
2025-07-29 23:31:47,542 - INFO - Epoch 68: Loss = 116.1295, Accuracy = 52.44%
2025-07-29 23:31:47,715 - INFO - Epoch 69: Loss = 114.8278, Accuracy = 51.99%
2025-07-29 23:31:47,889 - INFO - Epoch 70: Loss = 114.2984, Accuracy = 53.48%
2025-07-29 23:31:48,062 - INFO - Epoch 71: Loss = 113.3649, Accuracy = 53.56%
2025-07-29 23:31:48,235 - INFO - Epoch 72: Loss = 112.1506, Accuracy = 53.19%
2025-07-29 23:31:48,408 - INFO - Epoch 73: Loss = 112.0678, Accuracy = 54.64%
2025-07-29 23:31:48,581 - INFO - Epoch 74: Loss = 111.0460, Accuracy = 54.59%
2025-07-29 23:31:48,753 - INFO - Epoch 75: Loss = 110.3081, Accuracy = 54.22%
2025-07-29 23:31:48,926 - INFO - Epoch 76: Loss = 109.1848, Accuracy = 54.93%
2025-07-29 23:31:49,099 - INFO - Epoch 77: Loss = 107.9031, Accuracy = 55.50%
2025-07-29 23:31:49,272 - INFO - Epoch 78: Loss = 107.0957, Accuracy = 56.42%
2025-07-29 23:31:49,445 - INFO - Epoch 79: Loss = 106.5020, Accuracy = 57.16%
2025-07-29 23:31:49,618 - INFO - Epoch 80: Loss = 105.6287, Accuracy = 56.71%
2025-07-29 23:31:49,791 - INFO - Epoch 81: Loss = 104.5978, Accuracy = 57.24%
2025-07-29 23:31:49,965 - INFO - Epoch 82: Loss = 103.5062, Accuracy = 57.82%
2025-07-29 23:31:50,138 - INFO - Epoch 83: Loss = 104.3373, Accuracy = 57.16%
2025-07-29 23:31:50,311 - INFO - Epoch 84: Loss = 103.5796, Accuracy = 58.32%
2025-07-29 23:31:50,484 - INFO - Epoch 85: Loss = 102.2007, Accuracy = 58.28%
2025-07-29 23:31:50,657 - INFO - Epoch 86: Loss = 100.8258, Accuracy = 59.11%
2025-07-29 23:31:50,830 - INFO - Epoch 87: Loss = 98.6611, Accuracy = 60.06%
2025-07-29 23:31:51,003 - INFO - Epoch 88: Loss = 98.8013, Accuracy = 59.52%
2025-07-29 23:31:51,175 - INFO - Epoch 89: Loss = 97.7166, Accuracy = 59.44%
2025-07-29 23:31:51,348 - INFO - Epoch 90: Loss = 97.0703, Accuracy = 60.76%
2025-07-29 23:31:51,521 - INFO - Epoch 91: Loss = 96.1377, Accuracy = 60.60%
2025-07-29 23:31:51,694 - INFO - Epoch 92: Loss = 96.0406, Accuracy = 61.42%
2025-07-29 23:31:51,867 - INFO - Epoch 93: Loss = 94.3738, Accuracy = 61.75%
2025-07-29 23:31:52,041 - INFO - Epoch 94: Loss = 93.3935, Accuracy = 62.04%
2025-07-29 23:31:52,214 - INFO - Epoch 95: Loss = 92.5964, Accuracy = 62.21%
2025-07-29 23:31:52,387 - INFO - Epoch 96: Loss = 92.4377, Accuracy = 62.71%
2025-07-29 23:31:52,559 - INFO - Epoch 97: Loss = 91.2516, Accuracy = 62.75%
2025-07-29 23:31:52,732 - INFO - Epoch 98: Loss = 89.1309, Accuracy = 63.82%
2025-07-29 23:31:52,905 - INFO - Epoch 99: Loss = 88.4227, Accuracy = 63.04%
2025-07-29 23:31:53,078 - INFO - Epoch 100: Loss = 89.1168, Accuracy = 63.74%
2025-07-29 23:31:53,251 - INFO - Epoch 101: Loss = 88.5029, Accuracy = 63.82%
2025-07-29 23:31:53,424 - INFO - Epoch 102: Loss = 86.6303, Accuracy = 63.74%
2025-07-29 23:31:53,597 - INFO - Epoch 103: Loss = 86.4952, Accuracy = 64.82%
