2025-07-29 14:35:44,049 - INFO - ------------------------------------Gradient Period 25-------------------------------------------
2025-07-29 14:35:44,049 - INFO - [Gradient Period 25 Run 1] Starting
2025-07-29 14:35:46,373 - INFO - Training on device: cuda
2025-07-29 14:35:46,833 - INFO - Epoch 01: Loss = 289.0757, Accuracy = 3.34%
2025-07-29 14:35:46,935 - INFO - Epoch 02: Loss = 286.6287, Accuracy = 7.27%
2025-07-29 14:35:47,036 - INFO - Epoch 03: Loss = 282.2580, Accuracy = 8.03%
2025-07-29 14:35:47,141 - INFO - Epoch 04: Loss = 271.7445, Accuracy = 7.32%
2025-07-29 14:35:47,243 - INFO - Epoch 05: Loss = 258.4801, Accuracy = 8.84%
2025-07-29 14:35:47,344 - INFO - Epoch 06: Loss = 249.7874, Accuracy = 10.70%
2025-07-29 14:35:47,446 - INFO - Epoch 07: Loss = 242.1347, Accuracy = 12.39%
2025-07-29 14:35:47,548 - INFO - Epoch 08: Loss = 235.0633, Accuracy = 14.16%
2025-07-29 14:35:47,649 - INFO - Epoch 09: Loss = 228.3113, Accuracy = 15.81%
2025-07-29 14:35:47,751 - INFO - Epoch 10: Loss = 222.5784, Accuracy = 17.63%
2025-07-29 14:35:47,853 - INFO - Epoch 11: Loss = 217.9333, Accuracy = 19.37%
2025-07-29 14:35:47,956 - INFO - Epoch 12: Loss = 214.5353, Accuracy = 19.03%
2025-07-29 14:35:48,058 - INFO - Epoch 13: Loss = 210.8408, Accuracy = 20.51%
2025-07-29 14:35:48,159 - INFO - Epoch 14: Loss = 207.4192, Accuracy = 21.40%
2025-07-29 14:35:48,261 - INFO - Epoch 15: Loss = 204.7028, Accuracy = 22.58%
2025-07-29 14:35:48,362 - INFO - Epoch 16: Loss = 202.0309, Accuracy = 22.03%
2025-07-29 14:35:48,464 - INFO - Epoch 17: Loss = 199.3709, Accuracy = 23.04%
2025-07-29 14:35:48,565 - INFO - Epoch 18: Loss = 197.9682, Accuracy = 23.85%
2025-07-29 14:35:48,667 - INFO - Epoch 19: Loss = 195.3202, Accuracy = 24.14%
2025-07-29 14:35:48,768 - INFO - Epoch 20: Loss = 193.1388, Accuracy = 25.03%
2025-07-29 14:35:48,872 - INFO - Epoch 21: Loss = 191.0978, Accuracy = 24.19%
2025-07-29 14:35:48,974 - INFO - Epoch 22: Loss = 189.1785, Accuracy = 24.90%
2025-07-29 14:35:49,075 - INFO - Epoch 23: Loss = 187.5653, Accuracy = 25.45%
2025-07-29 14:35:49,176 - INFO - Epoch 24: Loss = 185.7447, Accuracy = 26.09%
2025-07-29 14:35:49,278 - INFO - Epoch 25: Loss = 184.1859, Accuracy = 26.60%
2025-07-29 14:35:49,379 - INFO - Epoch 26: Loss = 182.8064, Accuracy = 26.60%
2025-07-29 14:35:49,480 - INFO - Epoch 27: Loss = 181.1827, Accuracy = 27.10%
2025-07-29 14:35:49,581 - INFO - Epoch 28: Loss = 180.0439, Accuracy = 27.10%
2025-07-29 14:35:49,684 - INFO - Epoch 29: Loss = 178.6777, Accuracy = 27.10%
2025-07-29 14:35:49,785 - INFO - Epoch 30: Loss = 177.9611, Accuracy = 27.74%
2025-07-29 14:35:49,886 - INFO - Epoch 31: Loss = 176.1583, Accuracy = 28.79%
2025-07-29 14:35:49,987 - INFO - Epoch 32: Loss = 175.7260, Accuracy = 29.56%
2025-07-29 14:35:50,089 - INFO - Epoch 33: Loss = 174.3958, Accuracy = 29.43%
2025-07-29 14:35:50,190 - INFO - Epoch 34: Loss = 173.3721, Accuracy = 29.77%
2025-07-29 14:35:50,291 - INFO - Epoch 35: Loss = 172.6950, Accuracy = 30.19%
2025-07-29 14:35:50,393 - INFO - Epoch 36: Loss = 170.9286, Accuracy = 31.42%
2025-07-29 14:35:50,494 - INFO - Epoch 37: Loss = 170.1032, Accuracy = 31.42%
2025-07-29 14:35:50,595 - INFO - Epoch 38: Loss = 169.2716, Accuracy = 31.29%
2025-07-29 14:35:50,698 - INFO - Epoch 39: Loss = 168.2042, Accuracy = 32.09%
2025-07-29 14:35:50,799 - INFO - Epoch 40: Loss = 167.4537, Accuracy = 31.97%
2025-07-29 14:35:50,902 - INFO - Epoch 41: Loss = 166.7119, Accuracy = 32.05%
2025-07-29 14:35:51,004 - INFO - Epoch 42: Loss = 165.2626, Accuracy = 32.39%
2025-07-29 14:35:51,105 - INFO - Epoch 43: Loss = 165.2464, Accuracy = 32.22%
2025-07-29 14:35:51,207 - INFO - Epoch 44: Loss = 164.1426, Accuracy = 33.23%
2025-07-29 14:35:51,308 - INFO - Epoch 45: Loss = 163.0007, Accuracy = 34.04%
2025-07-29 14:35:51,410 - INFO - Epoch 46: Loss = 161.9297, Accuracy = 34.04%
2025-07-29 14:35:51,511 - INFO - Epoch 47: Loss = 161.5697, Accuracy = 33.70%
2025-07-29 14:35:51,612 - INFO - Epoch 48: Loss = 160.3430, Accuracy = 34.80%
2025-07-29 14:35:51,715 - INFO - Epoch 49: Loss = 160.8111, Accuracy = 34.71%
2025-07-29 14:35:51,817 - INFO - Epoch 50: Loss = 159.9461, Accuracy = 34.63%
2025-07-29 14:35:51,918 - INFO - Epoch 51: Loss = 158.1702, Accuracy = 34.88%
2025-07-29 14:35:52,019 - INFO - Epoch 52: Loss = 157.6547, Accuracy = 35.64%
2025-07-29 14:35:52,121 - INFO - Epoch 53: Loss = 156.8513, Accuracy = 36.41%
2025-07-29 14:35:52,222 - INFO - Epoch 54: Loss = 156.4772, Accuracy = 35.69%
2025-07-29 14:35:52,324 - INFO - Epoch 55: Loss = 155.9086, Accuracy = 35.48%
2025-07-29 14:35:52,425 - INFO - Epoch 56: Loss = 154.5857, Accuracy = 37.00%
2025-07-29 14:35:52,527 - INFO - Epoch 57: Loss = 153.8938, Accuracy = 36.74%
2025-07-29 14:35:52,628 - INFO - Epoch 58: Loss = 153.1257, Accuracy = 36.32%
2025-07-29 14:35:52,730 - INFO - Epoch 59: Loss = 153.0650, Accuracy = 36.70%
2025-07-29 14:35:52,832 - INFO - Epoch 60: Loss = 152.2465, Accuracy = 37.00%
2025-07-29 14:35:52,933 - INFO - Epoch 61: Loss = 151.5019, Accuracy = 37.93%
2025-07-29 14:35:53,035 - INFO - Epoch 62: Loss = 150.4290, Accuracy = 36.91%
2025-07-29 14:35:53,136 - INFO - Epoch 63: Loss = 151.0367, Accuracy = 37.08%
2025-07-29 14:35:53,238 - INFO - Epoch 64: Loss = 149.4695, Accuracy = 38.18%
2025-07-29 14:35:53,339 - INFO - Epoch 65: Loss = 148.6434, Accuracy = 37.97%
2025-07-29 14:35:53,440 - INFO - Epoch 66: Loss = 147.6695, Accuracy = 38.77%
2025-07-29 14:35:53,542 - INFO - Epoch 67: Loss = 147.8073, Accuracy = 39.45%
2025-07-29 14:35:53,643 - INFO - Epoch 68: Loss = 147.5893, Accuracy = 38.86%
2025-07-29 14:35:53,745 - INFO - Epoch 69: Loss = 147.0292, Accuracy = 39.49%
2025-07-29 14:35:53,846 - INFO - Epoch 70: Loss = 145.6405, Accuracy = 39.20%
2025-07-29 14:35:53,949 - INFO - Epoch 71: Loss = 145.6038, Accuracy = 39.20%
2025-07-29 14:35:54,051 - INFO - Epoch 72: Loss = 144.9143, Accuracy = 40.38%
2025-07-29 14:35:54,153 - INFO - Epoch 73: Loss = 145.1432, Accuracy = 39.45%
2025-07-29 14:35:54,254 - INFO - Epoch 74: Loss = 144.0622, Accuracy = 40.21%
2025-07-29 14:35:54,356 - INFO - Epoch 75: Loss = 143.7709, Accuracy = 40.00%
2025-07-29 14:35:54,457 - INFO - Epoch 76: Loss = 143.0452, Accuracy = 39.83%
2025-07-29 14:35:54,559 - INFO - Epoch 77: Loss = 142.2202, Accuracy = 39.96%
2025-07-29 14:35:54,660 - INFO - Epoch 78: Loss = 141.1771, Accuracy = 41.10%
2025-07-29 14:35:54,761 - INFO - Epoch 79: Loss = 140.8533, Accuracy = 41.61%
2025-07-29 14:35:54,863 - INFO - Epoch 80: Loss = 139.4141, Accuracy = 42.37%
2025-07-29 14:35:54,964 - INFO - Epoch 81: Loss = 139.7689, Accuracy = 41.44%
2025-07-29 14:35:55,065 - INFO - Epoch 82: Loss = 138.5944, Accuracy = 42.11%
2025-07-29 14:35:55,169 - INFO - Epoch 83: Loss = 138.7896, Accuracy = 41.78%
2025-07-29 14:35:55,270 - INFO - Epoch 84: Loss = 138.6540, Accuracy = 42.49%
2025-07-29 14:35:55,371 - INFO - Epoch 85: Loss = 137.9531, Accuracy = 41.95%
2025-07-29 14:35:55,472 - INFO - Epoch 86: Loss = 135.7759, Accuracy = 43.93%
2025-07-29 14:35:55,574 - INFO - Epoch 87: Loss = 135.8477, Accuracy = 43.17%
2025-07-29 14:35:55,675 - INFO - Epoch 88: Loss = 135.7741, Accuracy = 43.00%
2025-07-29 14:35:55,776 - INFO - Epoch 89: Loss = 135.3566, Accuracy = 43.97%
