2025-07-29 16:12:04,715 - INFO - ------------------------------------Gradient Period 25-------------------------------------------
2025-07-29 16:12:04,715 - INFO - [Gradient Period 25 Run 1] Starting
2025-07-29 16:12:07,119 - INFO - Training on device: cuda
2025-07-29 16:12:07,375 - INFO - Epoch 01: Loss = 288.4555, Accuracy = 3.47%
2025-07-29 16:12:07,475 - INFO - Epoch 02: Loss = 285.6804, Accuracy = 5.50%
2025-07-29 16:12:07,574 - INFO - Epoch 03: Loss = 280.4371, Accuracy = 7.61%
2025-07-29 16:12:07,674 - INFO - Epoch 04: Loss = 270.1061, Accuracy = 10.49%
2025-07-29 16:12:07,774 - INFO - Epoch 05: Loss = 257.5394, Accuracy = 11.42%
2025-07-29 16:12:07,873 - INFO - Epoch 06: Loss = 246.5784, Accuracy = 11.97%
2025-07-29 16:12:07,973 - INFO - Epoch 07: Loss = 239.2894, Accuracy = 13.36%
2025-07-29 16:12:08,073 - INFO - Epoch 08: Loss = 233.5548, Accuracy = 14.25%
2025-07-29 16:12:08,172 - INFO - Epoch 09: Loss = 228.8972, Accuracy = 14.59%
2025-07-29 16:12:08,272 - INFO - Epoch 10: Loss = 223.8796, Accuracy = 15.73%
2025-07-29 16:12:08,372 - INFO - Epoch 11: Loss = 219.8430, Accuracy = 16.45%
2025-07-29 16:12:08,475 - INFO - Epoch 12: Loss = 216.0669, Accuracy = 19.49%
2025-07-29 16:12:08,575 - INFO - Epoch 13: Loss = 212.6913, Accuracy = 19.62%
2025-07-29 16:12:08,674 - INFO - Epoch 14: Loss = 209.8794, Accuracy = 20.34%
2025-07-29 16:12:08,774 - INFO - Epoch 15: Loss = 206.9431, Accuracy = 21.65%
2025-07-29 16:12:08,874 - INFO - Epoch 16: Loss = 204.4993, Accuracy = 21.52%
2025-07-29 16:12:08,974 - INFO - Epoch 17: Loss = 202.4131, Accuracy = 21.90%
2025-07-29 16:12:09,074 - INFO - Epoch 18: Loss = 200.1907, Accuracy = 22.28%
2025-07-29 16:12:09,173 - INFO - Epoch 19: Loss = 198.0238, Accuracy = 23.00%
2025-07-29 16:12:09,274 - INFO - Epoch 20: Loss = 196.4431, Accuracy = 22.83%
2025-07-29 16:12:09,374 - INFO - Epoch 21: Loss = 194.5177, Accuracy = 23.47%
2025-07-29 16:12:09,473 - INFO - Epoch 22: Loss = 192.6540, Accuracy = 23.97%
2025-07-29 16:12:09,573 - INFO - Epoch 23: Loss = 191.1486, Accuracy = 24.10%
2025-07-29 16:12:09,672 - INFO - Epoch 24: Loss = 189.2632, Accuracy = 24.40%
2025-07-29 16:12:09,771 - INFO - Epoch 25: Loss = 187.4812, Accuracy = 25.07%
2025-07-29 16:12:09,871 - INFO - Epoch 26: Loss = 186.7818, Accuracy = 25.71%
2025-07-29 16:12:09,970 - INFO - Epoch 27: Loss = 184.5634, Accuracy = 25.20%
2025-07-29 16:12:10,070 - INFO - Epoch 28: Loss = 183.9139, Accuracy = 26.51%
2025-07-29 16:12:10,172 - INFO - Epoch 29: Loss = 182.0643, Accuracy = 26.26%
2025-07-29 16:12:10,272 - INFO - Epoch 30: Loss = 180.9335, Accuracy = 26.64%
2025-07-29 16:12:10,371 - INFO - Epoch 31: Loss = 179.5838, Accuracy = 27.19%
2025-07-29 16:12:10,470 - INFO - Epoch 32: Loss = 178.0305, Accuracy = 27.02%
2025-07-29 16:12:10,570 - INFO - Epoch 33: Loss = 177.2973, Accuracy = 28.29%
2025-07-29 16:12:10,669 - INFO - Epoch 34: Loss = 176.3093, Accuracy = 27.95%
2025-07-29 16:12:10,769 - INFO - Epoch 35: Loss = 175.1459, Accuracy = 28.50%
2025-07-29 16:12:10,869 - INFO - Epoch 36: Loss = 173.7952, Accuracy = 28.84%
2025-07-29 16:12:10,969 - INFO - Epoch 37: Loss = 172.8589, Accuracy = 29.26%
2025-07-29 16:12:11,069 - INFO - Epoch 38: Loss = 171.8192, Accuracy = 29.01%
2025-07-29 16:12:11,168 - INFO - Epoch 39: Loss = 170.8710, Accuracy = 29.34%
2025-07-29 16:12:11,268 - INFO - Epoch 40: Loss = 170.1248, Accuracy = 30.23%
2025-07-29 16:12:11,367 - INFO - Epoch 41: Loss = 168.9938, Accuracy = 30.36%
2025-07-29 16:12:11,467 - INFO - Epoch 42: Loss = 168.6757, Accuracy = 30.49%
2025-07-29 16:12:11,566 - INFO - Epoch 43: Loss = 167.4046, Accuracy = 31.29%
2025-07-29 16:12:11,666 - INFO - Epoch 44: Loss = 166.9238, Accuracy = 31.67%
2025-07-29 16:12:11,765 - INFO - Epoch 45: Loss = 165.7845, Accuracy = 31.25%
2025-07-29 16:12:11,865 - INFO - Epoch 46: Loss = 165.4662, Accuracy = 31.84%
2025-07-29 16:12:11,965 - INFO - Epoch 47: Loss = 164.4349, Accuracy = 31.59%
2025-07-29 16:12:12,065 - INFO - Epoch 48: Loss = 163.2278, Accuracy = 32.52%
2025-07-29 16:12:12,164 - INFO - Epoch 49: Loss = 162.4026, Accuracy = 33.02%
2025-07-29 16:12:12,265 - INFO - Epoch 50: Loss = 162.4718, Accuracy = 32.73%
2025-07-29 16:12:12,365 - INFO - Epoch 51: Loss = 161.1456, Accuracy = 32.77%
2025-07-29 16:12:12,465 - INFO - Epoch 52: Loss = 160.8927, Accuracy = 34.42%
2025-07-29 16:12:12,565 - INFO - Epoch 53: Loss = 159.7683, Accuracy = 33.78%
2025-07-29 16:12:12,664 - INFO - Epoch 54: Loss = 158.7319, Accuracy = 34.21%
2025-07-29 16:12:12,764 - INFO - Epoch 55: Loss = 157.7266, Accuracy = 34.71%
2025-07-29 16:12:12,863 - INFO - Epoch 56: Loss = 157.0346, Accuracy = 34.59%
2025-07-29 16:12:12,963 - INFO - Epoch 57: Loss = 155.7749, Accuracy = 34.67%
2025-07-29 16:12:13,063 - INFO - Epoch 58: Loss = 155.8694, Accuracy = 35.31%
2025-07-29 16:12:13,162 - INFO - Epoch 59: Loss = 154.6787, Accuracy = 35.86%
2025-07-29 16:12:13,263 - INFO - Epoch 60: Loss = 153.8977, Accuracy = 35.77%
2025-07-29 16:12:13,363 - INFO - Epoch 61: Loss = 153.8280, Accuracy = 35.77%
2025-07-29 16:12:13,462 - INFO - Epoch 62: Loss = 153.1319, Accuracy = 36.15%
2025-07-29 16:12:13,562 - INFO - Epoch 63: Loss = 152.0342, Accuracy = 36.19%
2025-07-29 16:12:13,661 - INFO - Epoch 64: Loss = 151.7762, Accuracy = 36.19%
2025-07-29 16:12:13,761 - INFO - Epoch 65: Loss = 150.2975, Accuracy = 37.42%
