NO2,C2H5OH,VOC,CO
52,119,176,874
51,119,175,874
51,119,175,872
51,119,175,871
51,118,174,870
50,118,174,870
51,118,173,869
51,118,173,868
50,118,173,868
50,117,172,867
50,117,172,866
50,117,172,866
50,117,171,866
50,117,171,865
50,117,171,865
50,117,171,865
50,116,170,865
50,117,170,864
49,116,170,865
49,116,169,866
49,117,169,868
49,116,169,871
49,117,170,873
49,117,170,876
49,117,169,878
49,117,169,880
49,117,169,885
49,117,169,889
48,117,169,894
49,117,169,899
48,117,168,902
49,117,169,904
49,118,169,906
48,117,168,908
48,117,169,908
48,117,168,908
48,117,168,908
48,117,168,909
49,118,168,909
48,118,168,910
48,117,168,912
49,118,168,912
49,117,167,912
49,117,168,913
48,117,168,913
48,117,167,913
49,117,167,914
49,117,167,915
48,117,167,914
49,117,168,915
48,118,167,916
48,118,169,919
49,118,170,922
48,118,170,923
48,118,172,925
48,118,172,929
49,119,172,931
49,119,173,932
49,119,173,935
48,119,174,938
50,119,174,939
49,119,174,939
50,119,174,940
50,119,175,941
50,120,176,942
50,120,177,945
50,120,178,946
50,120,178,948
50,121,178,949
51,121,179,951
50,121,179,951
51,121,179,951
51,121,180,951
51,122,180,953
51,121,180,953
51,121,180,955
51,121,180,954
51,121,180,953
51,121,180,953
51,121,179,953
51,121,178,951
51,121,179,951
51,121,180,952
52,122,180,952
51,121,180,952
52,121,181,953
51,121,181,953
52,122,182,953
52,122,181,954
51,121,180,954
51,121,180,953
52,121,179,951
52,121,179,951
52,121,180,952
51,121,180,953
52,122,181,953
52,121,181,953
52,122,180,953
52,122,180,952
51,121,181,952
52,121,180,953
52,122,181,953
52,122,181,952
52,122,182,953
52,122,183,955
52,122,182,956
52,122,182,957
52,122,182,957
53,122,182,956
52,122,182,956
52,122,184,957
52,122,184,958
53,122,184,957
52,123,184,958
53,123,185,959
53,123,184,959
53,122,184,958
53,122,184,958
53,122,184,956
53,122,183,956
52,122,183,955
53,122,183,954
52,122,183,955
53,122,184,955
53,122,183,955
53,122,183,955
53,122,182,955
53,122,183,955
53,122,183,954
53,122,184,954
53,121,184,954
53,122,184,953
53,122,185,954
53,123,185,955
53,122,185,956
54,123,185,956
53,123,185,957
54,122,186,959
53,123,186,959
54,123,186,959
54,123,185,959
54,123,186,959
54,123,186,959
54,123,186,960
54,123,187,961
54,124,188,962
54,124,188,963
54,124,187,962
54,123,187,963
54,123,188,963
54,124,188,963
54,124,187,963
54,124,187,963
55,124,187,961
54,124,188,962
54,124,188,962
55,124,188,963
54,124,188,964
55,124,186,962
54,123,186,961
54,123,186,960
54,123,187,959
54,123,188,960
55,124,188,961
55,124,188,961
55,124,189,963
55,124,189,963
55,124,188,963
54,124,188,962
55,124,187,962
55,124,188,961
55,123,188,961
55,124,189,962
55,124,189,962
55,124,189,963
55,125,190,963
55,124,190,963
55,124,190,964
55,125,190,965
55,125,191,964
55,124,189,964
56,124,189,963
55,124,189,962
56,124,188,961
55,124,189,961
55,124,189,962
56,124,190,962
55,124,189,961
56,124,190,961
55,124,189,962
55,124,189,961
56,124,189,961
55,125,190,962
55,125,191,962
56,125,191,963
56,126,192,965
56,126,192,965
56,125,192,966
56,125,193,966
56,126,193,968
56,126,193,968
