NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
41,83,102,719,5,20,0,25.07,1008.18,27.96,479.19,73.34
41,83,102,718,5,20,0,25.07,1008.19,27.98,480.22,73.34
41,83,102,719,5,20,0,25.07,1008.19,28.01,476.81,73.42
41,83,102,719,5,22,0,25.07,1008.18,28.02,477.83,73.34
41,83,102,719,5,20,0,25.07,1008.19,28.04,482.29,73.17
41,83,102,719,5,20,0,25.07,1008.21,28.03,479.88,73.17
41,83,102,719,5,20,0,25.08,1008.21,28.04,478.51,73.17
41,83,101,719,5,21,0,25.08,1008.21,28.04,477.15,73.09
41,83,102,719,5,20,0,25.08,1008.22,28.05,477.49,73.09
41,83,102,719,5,20,0,25.08,1008.22,28.06,476.47,73.09
41,83,102,720,5,20,0,25.08,1008.22,28.07,478.85,73.17
41,83,102,721,5,20,0,25.08,1008.21,28.08,475.8,73.17
41,83,102,721,5,20,0,25.08,1008.21,28.08,479.19,73.09
41,83,102,721,5,20,0,25.08,1008.22,28.11,480.22,73.09
41,83,101,722,5,20,0,25.09,1008.22,28.12,473.12,73.0
41,84,102,722,5,20,0,25.09,1008.23,28.16,476.81,73.09
40,83,102,722,5,20,0,25.09,1008.22,28.17,477.15,73.17
41,83,102,723,4,20,0,25.09,1008.21,28.2,472.12,73.25
41,84,102,723,5,20,0,25.09,1008.2,28.22,476.81,73.34
41,84,102,724,5,20,0,25.09,1008.19,28.24,473.12,73.42
41,84,101,725,5,20,0,25.1,1008.18,28.27,471.13,73.42
41,85,103,726,5,20,0,25.1,1008.18,28.27,473.79,73.5
41,85,103,727,5,20,0,25.1,1008.17,28.28,470.47,73.59
41,85,104,728,5,20,0,25.1,1008.16,28.29,471.46,73.59
42,86,104,729,5,20,0,25.1,1008.16,28.29,467.52,73.67
43,86,105,730,5,20,0,25.1,1008.15,28.3,466.22,73.67
43,86,106,730,5,21,0,25.11,1008.15,28.31,470.47,73.67
43,87,107,731,5,20,0,25.11,1008.15,28.32,469.48,73.59
44,88,107,732,5,20,0,25.11,1008.16,28.33,470.14,73.59
45,88,108,732,5,20,0,25.11,1008.16,28.33,466.55,73.5
46,89,109,732,5,20,0,25.11,1008.17,28.34,465.9,73.5
47,90,110,733,5,20,0,25.12,1008.17,28.34,466.87,73.42
47,90,111,733,5,20,0,25.12,1008.18,28.35,465.58,73.42
48,90,112,733,5,20,0,25.12,1008.18,28.33,463.01,73.42
48,91,112,734,5,20,0,25.12,1008.18,28.34,463.97,73.42
49,92,117,735,5,20,0,25.12,1008.18,28.34,465.58,73.59
51,93,120,737,5,19,0,25.07,1008.16,28.33,453.63,73.67
52,94,122,738,5,20,0,25.06,1008.15,28.35,456.1,73.84
53,94,124,738,5,20,0,25.07,1008.13,28.36,453.63,74.01
54,95,125,738,5,20,0,25.08,1008.11,28.34,457.02,74.09
55,95,127,738,5,20,0,25.08,1008.1,28.32,455.17,74.09
56,95,128,738,5,20,0,25.09,1008.1,28.29,457.34,74.09
55,97,129,739,5,20,0,25.1,1008.1,28.28,456.71,74.09
56,97,131,739,5,21,0,25.11,1008.1,28.26,455.79,74.01
57,97,133,739,5,19,0,25.11,1008.11,28.25,455.79,74.01
57,97,134,740,4,20,0,25.12,1008.11,28.23,457.34,74.01
57,98,135,740,5,20,0,25.12,1008.11,28.2,454.55,73.92
58,98,137,740,6,19,0,25.13,1008.12,28.2,457.96,73.84
58,99,139,741,5,20,0,25.13,1008.13,28.19,455.79,73.75
59,99,142,742,5,20,0,25.13,1008.14,28.17,456.71,73.75
60,100,145,742,5,20,0,25.13,1008.14,28.15,456.4,73.75
61,101,147,743,5,20,0,25.13,1008.14,28.13,458.27,73.67
62,102,149,744,5,20,0,25.14,1008.15,28.14,457.96,73.67
64,102,153,744,5,21,0,25.14,1008.15,28.14,457.96,73.5
65,103,157,745,5,20,0,25.14,1008.17,28.15,453.63,73.42
67,103,159,746,5,21,0,25.14,1008.18,28.13,458.27,73.25
68,104,163,745,5,20,0,25.14,1008.2,28.13,454.55,73.0
69,105,166,746,5,20,0,25.14,1008.23,28.13,457.65,72.92
70,105,168,746,5,19,0,25.14,1008.24,28.12,454.24,72.84
71,106,171,747,5,20,0,25.14,1008.25,28.12,454.55,72.84
73,106,176,748,5,20,0,25.14,1008.25,28.13,457.65,72.75
74,107,180,748,5,19,0,25.14,1008.26,28.16,454.55,72.84
76,108,184,749,5,20,0,25.15,1008.25,28.17,453.63,72.84
78,108,187,749,5,20,0,25.15,1008.25,28.19,453.32,72.84
79,110,192,750,5,20,0,25.15,1008.25,28.21,455.17,72.84
82,110,196,750,5,20,0,25.15,1008.25,28.22,451.19,72.84
84,112,200,751,5,20,0,25.15,1008.25,28.24,450.59,72.75
88,113,205,752,5,20,0,25.15,1008.26,28.27,454.24,72.67
91,113,210,753,5,20,0,25.15,1008.27,28.29,451.8,72.75
94,115,214,754,5,20,0,25.15,1008.26,28.3,450.89,72.75
97,115,220,754,5,23,0,25.15,1008.26,28.31,449.99,72.84
100,116,224,754,5,20,0,25.15,1008.25,28.29,448.78,72.92
103,117,230,755,5,20,0,25.15,1008.24,28.28,448.78,73.09
106,118,235,756,5,20,0,25.15,1008.22,28.29,451.8,73.17
109,119,240,756,5,22,0,25.15,1008.21,28.3,448.78,73.25
112,120,245,757,5,21,0,25.16,1008.2,28.3,449.38,73.25
115,121,250,757,5,20,0,25.16,1008.2,28.3,448.78,73.25
118,122,255,758,5,19,0,25.16,1008.2,28.32,446.69,73.25
121,123,260,758,5,19,0,25.16,1008.2,28.32,446.4,73.17
124,124,264,759,5,20,0,25.16,1008.21,28.34,444.33,73.25
126,124,268,759,5,20,0,25.16,1008.2,28.36,443.45,73.34
130,126,274,760,5,20,0,25.16,1008.19,28.36,444.04,73.42
134,127,279,760,6,20,0,25.16,1008.18,28.37,441.99,73.5
137,129,284,761,5,20,0,25.16,1008.17,28.36,443.74,73.59
141,129,289,762,5,20,0,25.16,1008.16,28.36,441.7,73.59
145,131,294,762,5,20,0,25.16,1008.16,28.36,439.97,73.75
148,132,298,762,5,20,0,25.16,1008.14,28.35,440.25,73.75
151,133,302,763,6,20,0,25.16,1008.14,28.33,439.97,73.67
154,133,306,763,5,20,0,25.16,1008.15,28.34,441.7,73.67
157,135,311,764,5,20,0,25.16,1008.15,28.34,440.54,73.75
161,136,316,765,5,21,0,25.16,1008.14,28.35,439.68,73.75
164,137,321,765,5,20,0,25.16,1008.14,28.36,440.54,73.67
168,138,325,765,6,20,0,25.16,1008.15,28.38,438.24,73.67
171,139,328,766,5,20,0,25.17,1008.15,28.39,439.68,73.67
174,140,333,766,5,20,0,25.17,1008.15,28.39,438.53,73.67
176,141,336,767,5,20,0,25.17,1008.15,28.41,435.12,73.59
179,142,339,767,5,20,0,25.17,1008.16,28.41,435.12,73.5
181,143,344,768,5,19,0,25.17,1008.17,28.42,436.25,73.42
183,145,347,767,5,20,0,25.17,1008.18,28.41,435.12,73.34
187,146,352,768,5,20,0,25.17,1008.19,28.42,435.12,73.25
190,146,355,769,5,20,0,25.17,1008.2,28.41,432.04,73.17
192,147,359,769,5,20,0,25.17,1008.21,28.41,434.28,73.0
194,148,365,770,5,20,0,25.17,1008.23,28.4,435.4,73.0
197,149,368,770,5,20,0,25.17,1008.23,28.41,433.16,73.09
198,149,372,769,5,20,0,25.17,1008.22,28.43,430.38,73.09
201,150,376,770,5,20,0,25.17,1008.22,28.46,430.66,73.17
204,151,381,770,5,20,0,25.17,1008.21,28.51,430.66,73.25
207,151,385,771,5,20,0,25.17,1008.2,28.55,423.87,73.25
210,153,390,771,5,20,0,25.17,1008.2,28.58,429.56,73.34
214,154,393,773,5,20,0,25.17,1008.19,28.6,427.64,73.34
216,154,397,772,6,20,0,25.18,1008.19,28.6,427.1,73.42
218,155,400,773,5,20,0,25.18,1008.18,28.59,422.8,73.34
220,156,403,773,6,20,0,25.18,1008.19,28.57,426.56,73.34
221,157,406,773,5,20,0,25.18,1008.19,28.56,423.6,73.17
223,158,409,774,5,19,0,25.18,1008.21,28.57,420.42,73.09
225,159,413,774,5,19,0,25.18,1008.22,28.57,422.53,73.09
228,159,416,775,5,20,0,25.18,1008.22,28.57,417.54,73.17
229,161,419,774,5,20,0,25.18,1008.21,28.58,418.58,73.17
231,161,422,775,5,20,0,25.18,1008.21,28.6,420.15,73.25
233,162,424,775,5,20,0,25.18,1008.2,28.59,418.58,73.42
235,163,427,776,5,19,0,25.18,1008.18,28.59,417.28,73.5
236,164,430,776,5,20,0,25.18,1008.17,28.58,417.02,73.59
237,165,433,776,5,19,0,25.18,1008.16,28.58,415.22,73.59
240,167,436,777,5,20,0,25.18,1008.16,28.57,415.99,73.67
241,168,439,777,4,20,0,25.18,1008.15,28.58,414.96,73.67
244,168,442,777,5,19,0,25.18,1008.15,28.58,412.67,73.59
245,169,445,777,5,20,0,25.18,1008.16,28.58,415.48,73.59
247,170,447,778,5,24,0,25.18,1008.16,28.57,415.48,73.59
248,171,450,779,5,20,0,25.18,1008.16,28.56,415.48,73.5
248,171,453,778,5,20,0,25.18,1008.17,28.53,415.48,73.34
249,172,456,778,5,20,0,25.18,1008.19,28.53,415.99,73.25
251,173,458,779,5,19,0,25.18,1008.2,28.53,415.48,73.25
253,174,460,779,5,19,0,25.18,1008.2,28.56,411.66,73.25
255,175,463,780,5,20,0,25.18,1008.2,28.56,409.4,73.25
255,175,466,779,5,20,0,25.18,1008.2,28.55,411.66,73.25
256,176,468,780,4,20,0,25.18,1008.2,28.55,411.91,73.17
257,176,471,780,5,20,0,25.18,1008.21,28.56,410.9,73.09
258,177,474,780,5,20,0,25.18,1008.22,28.6,407.91,73.17
259,178,476,781,5,20,0,25.18,1008.21,28.64,408.16,73.25
260,178,478,781,4,20,0,25.18,1008.2,28.67,405.94,73.25
261,179,480,782,5,20,0,25.18,1008.2,28.69,403.02,73.17
262,179,481,782,5,20,0,25.19,1008.21,28.7,403.02,73.17
263,181,483,782,5,20,0,25.19,1008.21,28.7,401.81,73.09
264,182,485,782,5,20,0,25.19,1008.22,28.7,401.81,73.09
265,182,488,782,5,18,0,25.18,1008.22,28.68,401.57,73.09
267,183,490,783,5,20,0,25.18,1008.22,28.68,402.29,73.09
268,184,491,783,4,20,0,25.18,1008.22,28.69,402.05,73.0
269,184,492,783,5,19,0,25.18,1008.23,28.66,401.57,73.0
269,185,494,783,5,20,0,25.18,1008.23,28.66,399.66,73.09
269,186,497,783,5,20,0,25.18,1008.22,28.65,400.37,73.09
270,186,498,783,5,20,0,25.18,1008.22,28.66,397.77,73.09
270,187,501,783,5,20,0,25.18,1008.22,28.67,397.06,73.17
272,187,504,784,5,20,0,25.19,1008.21,28.66,397.77,73.17
274,189,506,785,5,20,0,25.18,1008.21,28.67,396.83,73.25
275,190,508,785,5,20,0,25.19,1008.2,28.68,395.19,73.34
275,190,510,785,5,20,0,25.19,1008.19,28.67,397.06,73.42
276,190,512,786,5,20,0,25.19,1008.18,28.68,395.89,73.42
276,191,514,786,5,19,0,25.19,1008.18,28.67,395.19,73.42
277,192,516,787,5,20,0,25.19,1008.18,28.66,394.73,73.34
277,193,517,787,5,19,0,25.19,1008.19,28.66,392.19,73.34
278,193,518,787,5,20,0,25.19,1008.19,28.64,394.5,73.34
278,194,520,787,5,20,0,25.19,1008.19,28.62,390.37,73.25
278,194,522,788,5,20,0,25.19,1008.2,28.62,390.37,73.34
278,195,523,787,5,20,0,25.19,1008.19,28.64,389.92,73.34
278,195,524,788,5,20,0,25.19,1008.19,28.64,391.05,73.42
280,195,526,788,5,20,0,25.19,1008.18,28.67,389.92,73.5
280,196,528,789,4,20,0,25.19,1008.17,28.66,389.01,73.59
281,197,529,788,5,20,0,25.19,1008.16,28.66,388.79,73.75
282,197,531,789,4,20,0,25.19,1008.14,28.66,391.51,73.75
283,198,532,789,5,20,0,25.19,1008.14,28.68,388.12,73.92
283,198,534,788,5,20,0,25.19,1008.12,28.72,388.56,73.92
284,199,535,789,5,20,0,25.19,1008.12,28.74,383.9,73.92
285,199,535,789,5,20,0,25.18,1008.12,28.77,385.0,73.92
286,200,537,790,5,20,0,25.19,1008.12,28.76,387.0,74.01
285,199,538,789,5,20,0,25.19,1008.11,28.78,383.46,74.01
284,200,539,789,5,20,0,25.19,1008.11,28.79,383.46,74.01
285,201,540,791,5,19,0,25.19,1008.11,28.8,383.68,73.92
285,202,541,791,5,20,0,25.19,1008.12,28.81,379.35,74.01
285,202,542,791,5,20,0,25.19,1008.11,28.87,378.49,74.01
287,203,544,791,5,20,0,25.19,1008.11,28.93,378.28,73.92
287,204,545,791,5,20,0,25.19,1008.12,28.98,374.14,74.01
288,204,546,792,5,19,0,25.19,1008.11,29.01,374.14,74.01
288,205,546,791,5,20,0,25.19,1008.11,29.01,371.2,73.92
286,204,547,791,5,20,0,25.19,1008.12,28.99,374.14,73.84
285,205,549,792,5,20,0,25.19,1008.13,28.98,370.79,73.75
286,206,550,792,5,20,0,25.19,1008.14,28.95,369.95,73.75
286,207,550,792,5,20,0,25.19,1008.14,28.95,369.95,73.67
286,207,551,792,5,20,0,25.19,1008.15,28.92,370.79,73.59
288,208,552,792,4,20,0,25.19,1008.16,28.9,370.37,73.59
288,208,553,792,5,20,0,25.19,1008.16,28.89,369.95,73.59
289,208,555,792,5,20,0,25.19,1008.16,28.88,372.04,73.5
289,208,556,793,5,20,0,25.19,1008.17,28.86,372.46,73.5
290,209,557,793,5,20,0,25.19,1008.17,28.87,371.62,73.5
291,210,558,793,5,20,0,25.19,1008.17,28.86,372.46,73.42
290,210,558,793,5,20,0,25.19,1008.18,28.84,369.95,73.42
291,210,560,793,5,20,0,25.19,1008.18,28.85,372.04,73.34
