NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
16,41,33,711,4,46,0,24.71,1021.77,25.41,635.0,-39.49
15,42,33,711,4,46,0,24.7,1021.77,25.45,634.4,-39.49
16,42,33,711,4,46,0,24.7,1021.77,25.45,637.41,-39.58
15,42,33,711,3,45,0,24.7,1021.78,25.48,636.2,-39.58
15,42,33,711,4,42,0,24.7,1021.78,25.49,633.8,-39.49
16,42,33,711,4,44,0,24.7,1021.77,25.5,632.61,-39.49
15,42,33,712,4,46,0,24.7,1021.77,25.51,630.23,-39.49
15,41,33,712,4,45,0,24.71,1021.77,25.51,630.82,-39.49
15,42,33,711,4,44,0,24.71,1021.77,25.54,630.82,-39.49
15,42,33,712,4,45,0,24.71,1021.77,25.53,626.71,-39.58
16,42,33,712,3,45,0,24.71,1021.78,25.55,631.42,-39.49
15,42,33,713,4,42,0,24.71,1021.77,25.55,629.05,-39.49
16,42,33,712,4,45,0,24.71,1021.77,25.57,626.71,-39.58
15,42,33,713,4,46,0,24.71,1021.78,25.56,626.12,-39.58
16,42,33,713,4,44,0,24.71,1021.78,25.58,624.96,-39.58
16,42,33,712,4,45,0,24.72,1021.78,25.58,625.54,-39.58
15,41,34,713,4,47,0,24.72,1021.78,25.6,623.79,-39.58
16,42,33,714,4,45,0,24.72,1021.78,25.61,622.06,-39.49
15,42,34,713,4,45,0,24.72,1021.77,25.62,622.06,-39.58
16,42,33,714,4,46,0,24.72,1021.78,25.62,622.64,-39.49
16,42,33,713,4,45,0,24.72,1021.77,25.62,619.2,-39.58
16,42,33,714,4,44,0,24.72,1021.78,25.64,620.34,-39.58
15,42,33,714,4,45,0,24.72,1021.78,25.65,618.63,-39.58
16,42,34,714,4,45,0,24.72,1021.78,25.68,618.63,-39.58
15,42,33,714,4,46,0,24.72,1021.78,25.7,617.49,-39.58
16,42,33,714,4,46,0,24.72,1021.78,25.73,616.92,-39.58
15,42,33,715,4,45,0,24.72,1021.78,25.75,620.34,-39.41
