NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
218,476,540,896,24,50,0,25.52,1018.52,25.28,136.46,-12.68
226,494,556,907,17,46,0,25.52,1018.53,25.29,136.91,-12.68
224,493,553,906,15,49,0,25.52,1018.53,25.31,137.58,-12.77
221,491,552,906,16,45,0,25.52,1018.54,25.33,139.06,-12.77
219,490,548,906,17,45,0,25.51,1018.54,25.36,139.75,-12.77
218,489,547,905,14,43,0,25.51,1018.54,25.38,140.22,-12.77
215,487,545,904,14,43,0,25.51,1018.54,25.4,141.4,-12.68
213,486,542,904,13,42,0,25.51,1018.53,25.41,142.84,-12.68
212,485,541,904,6,32,0,25.51,1018.53,25.42,143.94,-12.68
211,484,539,903,7,33,0,25.51,1018.53,25.43,144.56,-12.68
208,482,537,902,8,33,0,25.51,1018.53,25.44,145.31,-12.68
207,481,535,902,7,33,0,25.51,1018.53,25.45,145.56,-12.68
205,480,532,902,7,33,0,25.52,1018.53,25.45,145.94,-12.68
203,478,531,901,7,31,0,25.52,1018.53,25.47,146.96,-12.77
202,477,529,900,7,33,0,25.52,1018.54,25.46,147.61,-12.77
200,476,527,900,7,33,0,25.52,1018.54,25.47,148.26,-12.77
198,475,524,900,7,34,0,25.53,1018.54,25.47,148.91,-12.85
197,473,523,899,8,34,0,25.53,1018.55,25.49,148.13,-12.93
195,472,521,899,7,35,0,25.53,1018.56,25.49,149.05,-12.85
194,471,518,898,8,32,0,25.54,1018.55,25.49,149.31,-12.85
192,470,516,897,8,35,0,25.54,1018.55,25.49,149.98,-12.85
190,468,515,897,8,35,0,25.54,1018.55,25.49,150.65,-12.85
189,467,513,896,8,35,0,25.54,1018.55,25.48,150.92,-12.93
188,466,512,896,8,35,0,25.54,1018.56,25.49,151.74,-12.93
187,465,510,895,8,36,0,25.54,1018.56,25.49,151.74,-12.85
185,464,508,895,8,35,0,25.54,1018.55,25.49,152.29,-12.93
184,463,507,894,8,35,0,25.55,1018.56,25.49,153.12,-12.93
183,462,505,894,8,34,0,25.55,1018.56,25.49,152.29,-13.02
182,461,504,893,8,35,0,25.55,1018.57,25.49,153.4,-13.1
181,460,503,893,8,35,0,25.55,1018.58,25.49,153.82,-13.1
180,459,501,893,8,35,0,25.55,1018.58,25.5,153.96,-13.18
179,459,500,894,8,35,0,25.56,1018.59,25.49,154.1,-13.18
178,457,498,894,8,35,0,25.56,1018.59,25.48,154.67,-13.1
177,457,498,893,8,40,0,25.56,1018.58,25.5,154.95,-13.18
176,456,496,893,9,35,0,25.56,1018.59,25.49,155.24,-13.18
175,455,495,893,10,38,0,25.56,1018.59,25.5,155.96,-13.18
174,454,493,892,8,38,0,25.56,1018.59,25.51,156.1,-13.26
173,453,492,891,8,35,0,25.56,1018.6,25.51,155.24,-13.26
172,453,491,891,9,36,0,25.57,1018.6,25.5,156.1,-13.26
172,453,489,891,9,36,0,25.57,1018.6,25.53,156.1,-13.18
171,452,489,892,8,37,0,25.57,1018.59,25.53,156.1,-13.26
170,452,489,892,9,37,0,25.57,1018.6,25.55,155.53,-13.18
170,451,488,892,9,37,0,25.57,1018.59,25.56,155.81,-13.18
169,450,486,891,10,37,0,25.57,1018.59,25.62,154.95,-13.18
169,450,485,892,10,38,0,25.57,1018.59,25.63,154.67,-13.26
169,449,484,891,10,37,0,25.57,1018.6,25.64,154.81,-13.26
168,449,483,891,10,38,0,25.58,1018.6,25.65,154.38,-13.26
157,437,471,885,21,52,0,25.58,1018.6,25.64,154.95,-13.18
165,449,481,892,18,48,0,25.58,1018.59,25.65,154.81,-13.18
167,450,482,892,8,31,0,25.57,1018.59,25.64,155.53,-13.18
168,449,483,893,7,32,0,25.57,1018.59,25.64,156.54,-13.18
167,448,482,893,7,32,0,25.58,1018.59,25.64,156.83,-13.18
167,448,482,893,9,36,0,25.58,1018.59,25.63,156.98,-13.18
167,448,482,893,7,33,0,25.58,1018.59,25.61,156.98,-13.1
168,447,481,893,7,33,0,25.59,1018.58,25.61,156.83,-13.1
168,446,480,892,8,33,0,25.59,1018.58,25.59,156.83,-13.18
167,446,480,891,7,34,0,25.59,1018.59,25.6,157.13,-13.18
167,446,479,892,7,34,0,25.59,1018.59,25.59,157.42,-13.26
167,445,478,892,7,33,0,25.59,1018.6,25.58,157.57,-13.26
167,444,477,892,7,33,0,25.6,1018.6,25.58,158.01,-13.26
167,444,477,892,7,34,0,25.6,1018.6,25.56,157.86,-13.26
167,444,476,893,7,36,0,25.6,1018.6,25.57,157.27,-13.18
167,443,476,892,7,34,0,25.6,1018.59,25.56,157.71,-13.18
168,444,476,892,7,33,0,25.6,1018.59,25.54,158.46,-13.18
168,444,476,892,7,34,0,25.6,1018.59,25.54,158.91,-13.18
168,444,476,892,7,35,0,25.61,1018.59,25.52,158.31,-13.18
169,444,477,892,8,34,0,25.61,1018.59,25.52,158.76,-13.18
170,444,479,893,7,34,0,25.61,1018.59,25.53,158.91,-13.18
171,443,482,894,7,34,0,25.61,1018.59,25.54,158.91,-13.18
172,443,485,894,8,34,0,25.61,1018.59,25.54,157.86,-13.18
174,443,488,894,6,34,0,25.61,1018.59,25.56,156.98,-13.18
175,443,488,893,8,34,0,25.61,1018.59,25.57,156.4,-13.1
175,443,487,893,8,34,0,25.61,1018.58,25.57,155.96,-13.1
175,442,489,894,8,35,0,25.61,1018.58,25.58,154.81,-13.1
177,442,493,894,9,35,0,25.56,1018.58,25.63,147.48,-13.18
178,442,496,895,9,37,0,25.55,1018.59,25.71,146.19,-13.18
179,442,500,896,11,40,0,25.55,1018.59,25.74,146.19,-13.18
174,435,498,892,21,51,0,25.56,1018.59,25.78,144.56,-13.18
179,441,505,896,19,57,0,25.57,1018.59,25.77,143.94,-13.1
182,444,511,898,17,45,0,25.57,1018.58,25.79,144.56,-13.1
168,418,494,884,25,51,0,25.57,1018.58,25.78,144.56,-13.1
185,446,524,900,19,48,0,25.58,1018.58,25.78,145.31,-13.18
187,445,529,901,18,42,0,25.58,1018.59,25.78,146.19,-13.1
190,446,534,901,14,40,0,25.58,1018.58,25.8,145.31,-13.1
192,445,540,901,16,40,0,25.59,1018.58,25.82,144.56,-13.1
195,446,544,901,10,35,0,25.59,1018.58,25.85,144.68,-13.1
198,446,549,901,10,33,0,25.59,1018.58,25.86,143.33,-13.18
200,444,551,901,8,33,0,25.6,1018.59,25.88,143.33,-13.18
200,444,551,901,12,39,0,25.6,1018.59,25.87,142.6,-13.18
201,444,553,901,11,36,0,25.6,1018.59,25.88,142.36,-13.18
202,443,556,901,12,38,0,25.61,1018.59,25.86,141.88,-13.18
203,443,557,901,11,37,0,25.61,1018.59,25.87,141.76,-13.18
205,442,559,902,9,33,0,25.61,1018.59,25.87,143.21,-13.26
207,444,563,902,8,31,0,25.61,1018.6,25.84,144.06,-13.18
210,443,568,903,8,33,0,25.61,1018.59,25.84,143.45,-13.18
214,444,572,903,9,33,0,25.62,1018.59,25.86,143.09,-13.18
218,444,576,903,8,34,0,25.62,1018.59,25.87,141.88,-13.18
220,444,578,903,8,34,0,25.62,1018.59,25.91,140.1,-13.18
222,444,578,903,8,34,0,25.62,1018.59,25.97,139.29,-13.26
223,444,577,903,8,35,0,25.63,1018.6,25.98,139.52,-13.26
224,443,576,902,9,33,0,25.63,1018.6,25.98,138.83,-13.18
223,443,575,902,8,34,0,25.63,1018.59,25.99,137.81,-13.18
223,443,574,902,7,34,0,25.63,1018.59,25.96,138.26,-13.35
224,443,576,903,8,34,0,25.63,1018.61,25.96,137.92,-13.35
225,443,579,903,8,35,0,25.63,1018.61,25.93,137.92,-13.35
227,444,583,904,10,37,0,25.64,1018.61,25.93,137.81,-13.35
229,444,587,904,11,39,0,25.64,1018.61,25.92,137.69,-13.43
231,444,591,905,10,36,0,25.64,1018.62,25.92,136.91,-13.35
232,444,594,904,10,40,0,25.64,1018.61,25.88,136.91,-13.35
234,444,596,905,11,41,0,25.64,1018.61,25.85,137.24,-13.43
236,444,599,905,9,37,0,25.64,1018.62,25.85,138.15,-13.35
236,443,599,905,9,36,0,25.64,1018.61,25.84,137.92,-13.35
236,444,600,905,9,37,0,25.64,1018.61,25.84,136.57,-13.35
238,444,602,905,9,36,0,25.64,1018.61,25.86,135.8,-13.43
239,444,604,905,8,35,0,25.64,1018.62,25.86,134.93,-13.43
239,444,606,906,8,35,0,25.64,1018.62,25.87,134.28,-13.43
240,444,607,906,8,35,0,25.65,1018.62,25.9,132.59,-13.43
240,444,606,905,8,35,0,25.65,1018.62,25.93,131.45,-13.43
241,443,607,905,8,32,0,25.65,1018.62,25.97,130.94,-13.43
242,443,609,906,7,34,0,25.65,1018.62,26.0,129.83,-13.43
242,444,609,906,7,33,0,25.65,1018.62,26.01,128.63,-13.51
243,443,610,906,8,33,0,25.65,1018.63,26.08,127.46,-13.51
244,442,610,905,7,34,0,25.65,1018.63,26.16,125.75,-13.51
243,442,608,905,8,34,0,25.65,1018.63,26.25,123.8,-13.51
242,442,607,904,8,35,0,25.65,1018.63,26.32,123.17,-13.51
243,442,608,905,7,38,0,25.65,1018.63,26.41,122.45,-13.51
244,442,608,905,8,34,0,25.66,1018.63,26.46,120.95,-13.43
243,441,606,905,6,34,0,25.66,1018.62,26.5,120.35,-13.43
242,441,605,905,8,34,0,25.66,1018.62,26.52,120.26,-13.51
242,441,606,905,8,35,0,25.66,1018.63,26.53,119.41,-13.43
241,440,606,904,8,35,0,25.66,1018.62,26.56,119.15,-13.43
241,440,605,905,8,33,0,25.66,1018.62,26.56,119.41,-13.43
239,439,604,904,8,40,0,25.66,1018.62,26.6,118.65,-13.51
239,439,603,904,8,35,0,25.66,1018.63,26.62,118.48,-13.51
239,439,604,904,7,34,0,25.66,1018.63,26.6,118.15,-13.51
240,439,606,905,6,34,0,25.66,1018.63,26.61,117.82,-13.51
241,439,608,906,7,34,0,25.66,1018.63,26.59,118.06,-13.51
242,439,609,905,7,34,0,25.66,1018.63,26.57,117.32,-13.51
242,438,609,905,7,34,0,25.66,1018.63,26.55,117.0,-13.51
242,438,610,906,8,33,0,25.66,1018.63,26.51,117.0,-13.51
243,438,611,906,7,35,0,25.66,1018.63,26.48,116.51,-13.51
243,438,612,905,8,35,0,25.66,1018.63,26.44,117.0,-13.51
243,438,611,905,9,36,0,25.66,1018.63,26.4,117.08,-13.51
242,437,610,905,9,37,0,25.66,1018.63,26.37,116.11,-13.51
242,437,607,904,9,36,0,25.66,1018.63,26.34,116.03,-13.43
241,437,605,904,9,36,0,25.66,1018.62,26.32,115.23,-13.43
241,436,605,905,8,34,0,25.66,1018.62,26.29,114.68,-13.51
240,437,605,905,9,34,0,25.66,1018.63,26.25,115.23,-13.59
240,436,606,905,7,34,0,25.66,1018.64,26.21,115.95,-13.59
241,436,608,906,8,35,0,25.66,1018.64,26.18,116.35,-13.59
242,437,610,905,8,34,0,25.66,1018.64,26.14,117.16,-13.59
245,437,613,906,8,34,0,25.66,1018.64,26.12,117.57,-13.59
246,437,615,905,8,34,0,25.66,1018.64,26.08,118.48,-13.59
247,437,617,906,8,35,0,25.66,1018.64,26.04,118.56,-13.51
250,437,619,906,8,35,0,25.66,1018.63,26.01,120.0,-13.59
251,438,622,907,8,35,0,25.66,1018.64,26.0,119.92,-13.59
