NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
32,59,61,731,3,23,0,25.3,1021.01,28.77,475.46,-33.21
31,59,60,731,2,24,0,25.3,1021.01,28.84,477.15,-33.21
32,58,61,731,2,24,0,25.31,1021.01,28.89,476.81,-33.29
31,59,61,732,2,24,0,25.32,1021.02,28.94,476.14,-33.21
31,59,61,732,2,24,0,25.32,1021.01,28.99,474.79,-33.13
31,59,60,732,2,24,0,25.32,1021.0,29.02,478.17,-33.21
32,59,60,732,2,24,0,25.32,1021.01,29.04,476.81,-33.21
31,59,60,732,2,24,0,25.33,1021.01,29.07,476.47,-33.21
31,59,61,733,2,24,0,25.33,1021.01,29.09,478.85,-33.21
31,58,61,732,2,24,0,25.33,1021.01,29.1,476.14,-33.21
32,59,61,733,3,24,0,25.33,1021.01,29.12,478.17,-33.21
32,59,60,733,2,24,0,25.33,1021.01,29.14,477.83,-33.04
31,59,60,733,2,24,0,25.34,1020.99,29.15,478.17,-33.04
31,59,60,733,2,24,0,25.34,1020.99,29.16,477.15,-33.13
32,59,60,733,3,24,0,25.34,1021.0,29.18,476.14,-33.21
31,59,60,733,2,25,0,25.34,1021.01,29.17,477.49,-33.21
31,59,60,734,3,26,0,25.34,1021.01,29.16,477.49,-33.21
31,58,60,734,2,24,0,25.34,1021.01,29.17,476.14,-33.21
31,59,60,733,2,24,0,25.34,1021.01,29.18,476.14,-33.21
31,59,60,733,2,24,0,25.34,1021.01,29.19,478.85,-33.21
31,59,60,733,2,24,0,25.34,1021.01,29.2,476.47,-33.21
31,58,60,734,2,24,0,25.34,1021.01,29.2,480.56,-33.21
31,59,60,733,2,24,0,25.34,1021.01,29.2,476.14,-33.21
31,59,60,734,2,24,0,25.34,1021.01,29.19,476.14,-33.21
31,59,60,734,3,24,0,25.35,1021.01,29.19,478.17,-33.29
30,59,60,734,2,24,0,25.35,1021.02,29.2,478.17,-33.21
30,59,60,734,2,24,0,25.35,1021.01,29.19,477.15,-33.13
31,59,60,734,3,24,0,25.35,1021.0,29.17,476.81,-33.13
31,59,60,734,3,24,0,25.35,1021.0,29.16,477.49,-33.13
30,59,60,734,2,24,0,25.35,1021.0,29.17,476.14,-33.13
30,59,60,734,2,24,0,25.35,1021.0,29.17,474.12,-33.13
31,59,60,734,2,25,0,25.35,1021.0,29.16,476.81,-33.04
31,59,60,734,3,24,0,25.35,1020.99,29.17,474.79,-33.13
31,58,60,733,2,24,0,25.35,1021.0,29.18,476.47,-32.96
31,59,60,734,2,24,0,25.35,1020.98,29.18,479.19,-33.04
31,59,60,734,2,24,0,25.35,1020.99,29.18,476.14,-33.04
31,59,60,734,2,24,0,25.35,1020.99,29.17,477.15,-33.04
30,59,60,734,2,24,0,25.35,1020.99,29.18,475.46,-33.04
31,59,59,734,2,24,0,25.35,1020.99,29.18,479.19,-33.13
30,59,59,734,2,24,0,25.35,1021.0,29.18,476.81,-33.13
30,59,60,734,2,24,0,25.35,1021.0,29.18,479.19,-33.13
31,59,59,734,3,24,0,25.35,1021.0,29.16,478.85,-33.13
30,58,59,734,2,24,0,25.35,1021.0,29.17,476.81,-33.21
30,59,60,734,2,24,0,25.35,1021.01,29.18,479.53,-33.13
30,59,60,734,2,24,0,25.35,1021.0,29.17,475.8,-33.13
30,59,60,734,3,24,0,25.35,1021.0,29.18,476.47,-33.13
30,59,60,734,3,24,0,25.35,1021.0,29.17,476.14,-33.21
31,58,60,734,2,24,0,25.35,1021.01,29.17,477.15,-33.29
31,58,59,734,2,24,0,25.35,1021.02,29.15,475.12,-33.29
31,59,60,734,2,24,0,25.35,1021.02,29.15,476.81,-33.29
31,59,60,734,2,24,0,25.35,1021.02,29.14,476.47,-33.29
30,59,59,734,2,24,0,25.36,1021.02,29.15,475.46,-33.38
31,59,59,734,2,24,0,25.36,1021.03,29.15,476.47,-33.46
31,59,60,734,2,24,0,25.36,1021.04,29.13,475.8,-33.38
31,59,60,734,2,24,0,25.36,1021.03,29.15,477.49,-33.38
30,59,59,734,2,27,0,25.36,1021.03,29.15,477.83,-33.29
30,59,60,734,2,25,0,25.36,1021.02,29.15,478.17,-33.29
31,59,60,734,2,24,0,25.36,1021.02,29.12,474.12,-33.29
31,59,60,734,3,24,0,25.36,1021.02,29.13,477.83,-33.21
30,58,59,734,2,24,0,25.36,1021.01,29.11,477.83,-33.13
31,59,59,734,2,24,0,25.36,1021.0,29.11,477.15,-33.13
30,59,60,734,2,25,0,25.36,1021.0,29.11,477.15,-33.13
30,59,59,733,2,24,0,25.36,1021.0,29.11,476.81,-33.04
31,58,59,733,2,24,0,25.36,1020.99,29.09,475.46,-33.04
31,58,59,734,2,25,0,25.36,1020.99,29.1,475.46,-33.04
30,59,59,734,2,25,0,25.36,1020.99,29.1,475.46,-32.96
31,59,59,734,3,24,0,25.36,1020.98,29.1,474.79,-32.96
30,59,60,734,2,24,0,25.36,1020.98,29.09,476.81,-32.96
30,59,59,733,2,24,0,25.36,1020.98,29.08,474.45,-32.88
30,59,60,733,2,24,0,25.36,1020.97,29.06,471.13,-32.88
31,59,60,733,2,24,0,25.36,1020.97,29.05,476.47,-32.88
31,58,60,733,2,24,0,25.36,1020.97,29.06,475.46,-32.8
30,59,60,733,2,24,0,25.36,1020.96,29.05,474.12,-32.8
31,59,59,734,2,25,0,25.36,1020.96,29.06,477.49,-32.88
31,58,60,734,2,24,0,25.36,1020.97,29.08,475.46,-32.88
30,59,59,734,3,25,0,25.36,1020.97,29.09,474.12,-32.88
30,59,60,734,2,25,0,25.36,1020.97,29.09,474.79,-32.96
31,59,59,734,2,24,0,25.36,1020.98,29.09,474.45,-32.96
30,58,60,734,3,24,0,25.36,1020.98,29.09,475.12,-32.96
30,59,59,734,2,24,0,25.36,1020.98,29.09,475.12,-32.96
31,59,60,734,3,24,0,25.36,1020.98,29.07,474.12,-32.96
31,59,59,734,2,25,0,25.36,1020.98,29.07,472.79,-32.96
30,59,60,734,2,24,0,25.36,1020.98,29.07,475.12,-32.96
31,59,59,734,2,24,0,25.36,1020.98,29.06,475.12,-32.96
31,59,60,734,2,24,0,25.37,1020.98,29.05,476.14,-32.96
31,59,59,734,2,24,0,25.36,1020.98,29.04,473.79,-33.04
30,58,60,733,3,24,0,25.37,1020.99,29.04,475.46,-33.04
31,59,59,734,2,24,0,25.37,1020.99,29.04,473.45,-33.04
30,59,59,733,3,24,0,25.37,1020.99,29.02,476.47,-33.13
31,59,60,734,2,24,0,25.37,1021.0,29.04,472.79,-33.21
31,58,59,733,3,24,0,25.37,1021.01,29.04,476.14,-33.21
31,58,60,734,2,24,0,25.37,1021.01,29.03,475.46,-33.29
31,59,60,734,2,24,0,25.37,1021.02,29.06,474.12,-33.29
31,58,60,733,2,24,0,25.37,1021.02,29.04,473.79,-33.29
31,59,59,734,2,24,0,25.37,1021.02,29.03,476.47,-33.38
31,58,60,733,2,25,0,25.37,1021.03,29.01,475.46,-33.38
31,59,60,733,2,24,0,25.36,1021.03,29.03,478.17,-33.29
31,59,59,734,3,24,0,25.36,1021.02,29.04,470.8,-33.29
31,58,60,733,2,24,0,25.36,1021.02,29.03,478.51,-33.29
31,58,59,733,2,24,0,25.36,1021.02,29.03,478.17,-33.29
31,58,60,734,2,24,0,25.36,1021.02,29.02,474.45,-33.38
30,59,59,733,2,24,0,25.36,1021.03,29.04,475.46,-33.38
30,59,60,734,2,24,0,25.36,1021.03,29.03,474.45,-33.46
30,59,59,733,2,24,0,25.36,1021.04,29.04,479.19,-33.46
31,59,59,734,2,24,0,25.36,1021.04,29.03,476.14,-33.38
30,59,60,733,2,24,0,25.36,1021.03,29.01,474.79,-33.38
31,58,60,733,2,24,0,25.36,1021.03,29.0,473.79,-33.38
31,59,60,733,2,24,0,25.36,1021.03,28.99,478.51,-33.38
30,58,60,733,3,24,0,25.36,1021.03,28.98,474.79,-33.46
31,59,60,733,2,24,0,25.36,1021.04,28.98,474.45,-33.46
31,59,59,734,2,24,0,25.36,1021.04,28.98,476.14,-33.46
31,59,60,734,2,24,0,25.36,1021.04,28.98,474.12,-33.54
31,58,60,732,3,24,0,25.36,1021.05,28.99,478.17,-33.46
31,59,59,733,3,24,0,25.36,1021.04,28.97,474.79,-33.46
31,59,60,733,2,24,0,25.36,1021.04,28.98,475.46,-33.46
31,59,60,733,2,27,0,25.36,1021.04,28.98,474.45,-33.46
31,59,60,733,2,24,0,25.36,1021.04,29.0,477.49,-33.38
31,59,60,733,3,24,0,25.36,1021.03,29.0,474.12,-33.38
31,59,60,733,2,24,0,25.36,1021.03,29.0,472.12,-33.38
31,59,60,733,2,24,0,25.36,1021.03,29.01,473.45,-33.29
32,58,60,732,2,24,0,25.36,1021.02,28.99,478.85,-33.29
31,59,60,733,2,24,0,25.36,1021.02,28.98,473.45,-33.29
31,59,60,732,2,24,0,25.36,1021.02,28.98,475.8,-33.29
31,59,60,733,2,24,0,25.36,1021.02,28.99,473.79,-33.38
31,58,60,733,2,23,0,25.36,1021.03,28.97,473.79,-33.29
31,59,60,733,2,25,0,25.36,1021.02,28.98,470.14,-33.29
31,59,60,733,2,24,0,25.36,1021.02,28.97,473.79,-33.21
31,59,60,733,3,25,0,25.37,1021.01,28.97,475.8,-33.13
31,59,59,733,2,24,0,25.36,1021.0,28.95,473.45,-33.13
31,59,59,733,2,25,0,25.36,1021.0,28.94,471.79,-33.13
31,59,60,733,2,24,0,25.36,1021.0,28.93,473.45,-33.13
32,59,60,732,3,23,0,25.36,1021.0,28.94,472.79,-33.04
31,59,60,733,2,24,0,25.36,1020.99,28.94,476.81,-33.04
31,59,60,733,2,25,0,25.36,1020.99,28.93,476.14,-33.04
31,59,60,733,2,24,0,25.36,1020.99,28.93,475.12,-33.04
31,59,60,733,3,27,0,25.36,1020.99,28.92,472.79,-32.96
31,59,60,733,2,24,0,25.36,1020.98,28.9,477.15,-33.13
31,59,60,733,3,24,0,25.36,1021.0,28.9,474.45,-33.13
31,59,60,733,2,24,0,25.36,1021.0,28.89,473.79,-33.13
31,59,60,732,2,24,0,25.36,1021.0,28.88,477.15,-33.04
32,58,60,732,2,25,0,25.36,1020.99,28.86,477.49,-33.13
31,58,60,733,2,23,0,25.36,1021.0,28.88,475.12,-33.21
31,59,60,732,2,24,0,25.36,1021.01,28.88,473.45,-33.29
32,59,60,732,2,23,0,25.36,1021.02,28.88,476.47,-33.29
32,59,60,733,2,24,0,25.37,1021.02,28.87,474.12,-33.29
31,59,60,733,3,26,0,25.37,1021.02,28.86,473.79,-33.29
