NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
32,64,66,765,1,21,0,25.31,1013.26,39.39,254.96,30.99
32,64,66,765,1,21,0,25.31,1013.27,39.39,256.35,31.07
32,64,66,765,1,21,0,25.31,1013.26,39.4,256.15,31.07
32,64,66,765,1,21,0,25.32,1013.26,39.38,257.35,31.07
32,64,66,765,1,21,0,25.32,1013.26,39.39,256.35,30.9
32,64,66,765,1,21,0,25.32,1013.28,39.38,257.35,30.99
32,64,66,765,1,21,0,25.32,1013.27,39.36,257.14,30.99
32,64,66,766,1,21,0,25.32,1013.27,39.36,256.75,30.99
32,64,66,766,1,21,0,25.33,1013.27,39.34,256.94,31.07
32,63,66,766,1,20,0,25.33,1013.26,39.34,256.94,31.07
32,64,66,766,1,21,0,25.33,1013.26,39.34,258.55,31.07
31,64,66,765,1,20,0,25.33,1013.26,39.33,258.75,31.07
32,64,66,766,1,20,0,25.33,1013.26,39.34,259.16,31.07
32,63,66,766,1,20,0,25.33,1013.26,39.35,258.75,31.07
32,64,66,766,1,21,0,25.33,1013.26,39.34,258.75,30.99
31,64,66,767,1,21,0,25.33,1013.27,39.34,258.15,30.99
32,64,66,767,1,21,0,25.33,1013.27,39.34,259.57,30.99
31,64,66,766,1,21,0,25.33,1013.27,39.34,259.57,30.99
31,64,66,767,1,21,0,25.34,1013.27,39.34,259.36,30.99
31,64,66,767,1,21,0,25.33,1013.27,39.32,260.39,30.99
31,64,65,768,1,21,0,25.34,1013.27,39.33,261.21,31.07
31,64,66,768,1,21,0,25.34,1013.26,39.33,259.77,30.99
31,64,66,767,1,21,0,25.34,1013.27,39.31,260.39,30.99
31,64,66,767,1,21,0,25.34,1013.27,39.32,260.39,30.99
31,64,65,768,1,20,0,25.34,1013.27,39.32,261.42,31.07
31,64,66,768,1,21,0,25.34,1013.26,39.33,261.0,30.99
31,64,65,768,1,20,0,25.34,1013.27,39.35,260.8,30.99
31,64,66,768,1,21,0,25.34,1013.27,39.35,261.62,30.99
32,64,66,768,1,20,0,25.34,1013.27,39.37,260.8,30.99
32,64,65,768,1,20,0,25.34,1013.27,39.35,262.04,30.99
32,64,66,768,1,21,0,25.34,1013.27,39.36,261.83,30.99
31,64,66,768,1,21,0,25.34,1013.27,39.34,260.8,30.99
31,64,66,767,1,21,0,25.34,1013.27,39.32,262.04,31.07
32,64,66,768,1,20,0,25.34,1013.26,39.31,261.21,31.07
31,64,66,767,1,20,0,25.34,1013.26,39.3,261.62,30.99
31,64,66,768,1,21,0,25.34,1013.27,39.28,263.29,30.99
31,64,66,767,1,20,0,25.34,1013.27,39.3,263.08,30.99
31,64,65,768,1,21,0,25.34,1013.27,39.28,261.62,30.99
31,63,66,768,1,21,0,25.34,1013.27,39.27,262.04,30.99
31,64,66,768,1,21,0,25.35,1013.27,39.28,262.45,30.99
31,64,65,769,1,20,0,25.35,1013.27,39.3,262.66,30.99
31,63,65,768,1,21,0,25.35,1013.27,39.28,262.87,30.99
32,64,66,769,1,21,0,25.35,1013.27,39.29,262.66,31.07
32,64,65,768,1,21,0,25.35,1013.26,39.28,262.87,31.07
31,64,66,768,1,21,0,25.35,1013.26,39.29,263.29,31.07
32,63,66,769,1,21,0,25.35,1013.26,39.3,264.34,31.07
31,64,66,769,1,21,0,25.35,1013.26,39.3,261.21,31.07
31,64,66,769,1,22,0,25.35,1013.26,39.3,262.87,31.07
32,64,66,769,1,20,0,25.35,1013.26,39.28,264.34,31.07
31,64,66,768,1,21,0,25.35,1013.26,39.29,262.04,31.07
31,64,66,769,1,20,0,25.35,1013.26,39.28,263.29,31.07
31,64,66,769,1,20,0,25.35,1013.26,39.3,263.08,31.07
31,64,65,768,1,21,0,25.35,1013.26,39.3,263.08,31.15
32,64,66,769,1,20,0,25.35,1013.25,39.3,264.55,31.15
31,64,66,769,1,21,0,25.35,1013.25,39.3,262.87,31.24
32,64,66,769,1,20,0,25.35,1013.24,39.29,264.98,31.15
32,64,66,768,2,21,0,25.35,1013.25,39.31,263.29,31.07
32,64,65,769,1,21,0,25.35,1013.26,39.31,263.71,31.07
31,65,66,769,1,20,0,25.36,1013.26,39.3,263.5,31.07
31,64,66,769,1,23,0,25.36,1013.26,39.29,264.76,31.07
31,64,66,769,1,21,0,25.36,1013.26,39.3,264.34,31.07
31,64,66,769,1,21,0,25.36,1013.26,39.3,263.71,31.15
31,64,65,769,1,21,0,25.35,1013.25,39.3,265.19,31.07
31,64,66,769,1,22,0,25.36,1013.26,39.3,263.29,31.15
31,65,66,769,1,21,0,25.36,1013.25,39.3,264.13,31.15
31,64,66,770,1,21,0,25.36,1013.25,39.3,263.71,31.15
31,64,66,770,1,21,0,25.36,1013.25,39.3,264.13,31.07
31,64,66,769,1,21,0,25.36,1013.26,39.29,263.92,31.15
31,64,66,770,1,21,0,25.36,1013.25,39.29,264.98,31.15
32,64,66,769,1,20,0,25.36,1013.25,39.3,265.19,31.15
31,64,66,770,1,21,0,25.36,1013.25,39.28,264.13,31.15
32,64,65,769,1,21,0,25.36,1013.25,39.27,264.13,31.24
31,64,65,769,1,21,0,25.36,1013.24,39.27,263.92,31.15
32,64,65,769,1,21,0,25.36,1013.25,39.26,264.55,31.15
31,64,66,769,1,20,0,25.36,1013.25,39.25,263.92,31.15
31,64,66,770,1,21,0,25.36,1013.25,39.25,264.13,31.15
32,64,65,770,1,21,0,25.37,1013.25,39.25,263.5,31.15
31,65,66,769,1,21,0,25.37,1013.25,39.25,265.62,31.15
31,65,65,770,1,21,0,25.37,1013.25,39.26,264.55,31.24
