NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
17,52,38,739,2,14,0,24.66,1010.41,48.54,257.35,54.81
17,53,38,738,2,13,0,24.66,1010.41,48.55,257.75,54.89
17,53,38,739,2,13,0,24.66,1010.4,48.57,257.95,54.81
17,53,37,739,2,13,0,24.66,1010.41,48.59,258.35,54.81
17,52,38,739,2,13,0,24.66,1010.41,48.61,256.55,54.81
17,53,38,739,2,13,0,24.66,1010.41,48.6,257.35,54.72
17,53,38,740,2,13,0,24.66,1010.42,48.62,256.35,54.72
17,53,37,740,2,13,0,24.66,1010.42,48.62,256.55,54.81
17,53,38,740,2,13,0,24.65,1010.41,48.64,256.75,54.72
17,52,38,740,2,13,0,24.65,1010.42,48.61,256.94,54.81
17,53,38,740,2,13,0,24.65,1010.41,48.63,256.35,54.72
17,53,38,740,2,13,0,24.65,1010.42,48.62,256.94,54.72
17,53,38,741,2,12,0,24.65,1010.42,48.62,255.56,54.72
17,52,38,740,2,13,0,24.65,1010.42,48.63,255.75,54.72
18,53,38,741,2,13,0,24.65,1010.42,48.63,254.96,54.72
17,53,38,741,2,12,0,24.65,1010.42,48.65,255.36,54.72
17,53,38,741,2,13,0,24.64,1010.42,48.65,255.75,54.72
18,53,38,741,2,13,0,24.64,1010.42,48.66,255.36,54.72
18,53,38,741,2,13,0,24.64,1010.42,48.66,254.77,54.72
18,53,38,741,2,13,0,24.64,1010.42,48.66,255.56,54.72
17,53,39,741,2,13,0,24.64,1010.42,48.66,253.79,54.64
18,53,38,742,2,13,0,24.64,1010.43,48.68,253.98,54.64
18,53,38,741,2,13,0,24.64,1010.43,48.68,254.57,54.72
17,53,38,742,2,13,0,24.64,1010.42,48.68,254.57,54.64
17,53,38,741,2,13,0,24.64,1010.43,48.67,254.18,54.64
18,53,38,741,2,13,0,24.63,1010.43,48.68,253.79,54.56
17,53,38,742,2,13,0,24.63,1010.44,48.68,253.01,54.64
18,53,38,741,2,13,0,24.63,1010.43,48.69,253.01,54.72
17,53,38,742,2,13,0,24.63,1010.42,48.7,253.01,54.64
18,53,39,742,2,13,0,24.63,1010.43,48.71,252.05,54.64
18,53,38,742,2,13,0,24.63,1010.43,48.71,252.82,54.64
18,53,38,742,2,13,0,24.63,1010.43,48.72,251.66,54.64
18,53,38,742,2,13,0,24.63,1010.43,48.71,252.05,54.56
18,53,38,743,2,13,0,24.63,1010.44,48.72,252.24,54.56
18,53,39,743,3,13,0,24.63,1010.44,48.72,251.09,54.56
17,53,38,743,2,13,0,24.63,1010.44,48.72,252.43,54.64
18,53,38,743,2,13,0,24.63,1010.43,48.72,251.09,54.56
18,53,39,743,2,13,0,24.63,1010.44,48.73,251.85,54.47
18,53,39,743,2,13,0,24.63,1010.45,48.73,250.33,54.47
18,53,39,743,2,13,0,24.63,1010.45,48.71,251.28,54.39
17,54,39,744,2,13,0,24.63,1010.46,48.72,250.71,54.39
17,53,38,744,2,13,0,24.63,1010.46,48.72,250.71,54.39
18,53,39,744,2,13,0,24.62,1010.46,48.72,251.09,54.31
18,53,39,744,2,13,0,24.62,1010.47,48.72,250.9,54.31
18,53,39,744,2,13,0,24.62,1010.47,48.71,250.9,54.31
18,53,38,744,2,13,0,24.62,1010.47,48.72,250.14,54.22
18,54,39,744,2,13,0,24.62,1010.48,48.71,250.14,54.22
18,53,39,744,2,13,0,24.62,1010.48,48.72,250.9,54.31
18,54,39,744,2,13,0,24.62,1010.47,48.73,250.52,54.22
18,54,39,744,2,13,0,24.62,1010.48,48.72,250.14,54.22
18,54,38,745,3,13,0,24.62,1010.48,48.72,249.76,54.31
18,53,39,746,2,13,0,24.62,1010.47,48.72,250.33,54.31
18,53,39,745,2,13,0,24.62,1010.47,48.72,250.14,54.22
