NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
31,58,49,750,2,10,0,24.57,1009.33,39.47,299.01,63.82
32,59,49,750,2,9,0,24.56,1009.33,39.48,299.28,63.82
32,59,49,750,2,10,0,24.56,1009.33,39.49,300.1,63.73
32,59,49,750,2,9,0,24.55,1009.34,39.49,299.28,63.73
32,59,49,749,2,10,0,24.55,1009.34,39.51,299.28,63.73
32,59,49,750,2,9,0,24.54,1009.34,39.53,298.2,63.73
32,59,49,749,2,9,0,24.54,1009.34,39.55,299.01,63.73
31,58,49,750,2,9,0,24.54,1009.34,39.58,300.92,63.73
32,59,49,750,2,9,0,24.54,1009.34,39.61,296.6,63.73
32,59,48,750,2,9,0,24.53,1009.34,39.64,298.47,63.73
32,59,49,750,2,9,0,24.53,1009.34,39.67,299.55,63.82
32,58,49,751,2,10,0,24.53,1009.33,39.7,299.01,63.82
32,59,49,751,2,9,0,24.53,1009.33,39.72,298.74,63.82
31,59,49,751,2,9,0,24.53,1009.33,39.73,299.01,63.82
32,58,49,751,2,9,0,24.53,1009.33,39.75,298.2,63.82
32,59,49,752,3,9,0,24.53,1009.33,39.76,300.1,63.9
32,59,49,752,2,9,0,24.53,1009.32,39.78,299.28,63.9
31,59,49,752,2,10,0,24.53,1009.32,39.8,299.01,63.9
32,59,50,752,2,9,0,24.53,1009.32,39.81,299.55,63.98
31,58,49,753,2,9,0,24.53,1009.31,39.83,299.01,63.98
32,59,49,753,2,9,0,24.54,1009.31,39.83,298.74,64.07
31,59,49,752,2,10,0,24.54,1009.3,39.86,300.37,64.07
32,59,49,752,2,10,0,24.54,1009.3,39.85,299.83,64.07
32,58,49,753,2,9,0,24.54,1009.3,39.85,299.01,64.07
32,58,50,753,2,10,0,24.54,1009.3,39.85,297.93,63.98
31,58,49,754,2,9,0,24.54,1009.31,39.87,299.01,63.98
31,59,49,753,2,9,0,24.54,1009.31,39.87,298.47,63.98
32,59,50,753,2,10,0,24.54,1009.31,39.87,297.93,63.9
32,59,50,754,2,10,0,24.55,1009.32,39.86,297.93,63.9
32,59,50,753,2,10,0,24.55,1009.32,39.88,297.93,63.98
32,59,50,753,2,9,0,24.55,1009.31,39.89,298.47,63.98
32,59,49,754,2,10,0,24.55,1009.31,39.88,298.47,63.98
32,58,50,753,2,10,0,24.55,1009.31,39.89,297.4,63.98
31,59,50,753,2,10,0,24.55,1009.31,39.92,295.8,63.98
