2025-07-30 13:00:43,401 - INFO - ------------------------------------Gradient Period 25-------------------------------------------
2025-07-30 13:00:43,401 - INFO - [Gradient Period 25 Run 1] Starting
2025-07-30 13:00:45,366 - INFO - Training on device: cuda
2025-07-30 13:00:45,544 - INFO - Epoch 01: Loss = 31.3240, Accuracy = 2.00%
2025-07-30 13:00:45,558 - INFO - Epoch 02: Loss = 31.2947, Accuracy = 2.00%
2025-07-30 13:00:45,572 - INFO - Epoch 03: Loss = 31.2642, Accuracy = 2.00%
2025-07-30 13:00:45,586 - INFO - Epoch 04: Loss = 31.2424, Accuracy = 2.00%
2025-07-30 13:00:45,600 - INFO - Epoch 05: Loss = 31.2089, Accuracy = 2.00%
2025-07-30 13:00:45,614 - INFO - Epoch 06: Loss = 31.1767, Accuracy = 2.40%
2025-07-30 13:00:45,627 - INFO - Epoch 07: Loss = 31.1501, Accuracy = 3.20%
2025-07-30 13:00:45,641 - INFO - Epoch 08: Loss = 31.1183, Accuracy = 5.20%
2025-07-30 13:00:45,655 - INFO - Epoch 09: Loss = 31.0901, Accuracy = 5.20%
2025-07-30 13:00:45,669 - INFO - Epoch 10: Loss = 31.0559, Accuracy = 6.00%
2025-07-30 13:00:45,682 - INFO - Epoch 11: Loss = 31.0183, Accuracy = 6.00%
2025-07-30 13:00:45,696 - INFO - Epoch 12: Loss = 30.9887, Accuracy = 6.80%
2025-07-30 13:00:45,710 - INFO - Epoch 13: Loss = 30.9517, Accuracy = 7.60%
2025-07-30 13:00:45,724 - INFO - Epoch 14: Loss = 30.9220, Accuracy = 8.00%
2025-07-30 13:00:45,737 - INFO - Epoch 15: Loss = 30.8716, Accuracy = 8.80%
2025-07-30 13:00:45,751 - INFO - Epoch 16: Loss = 30.8345, Accuracy = 9.60%
2025-07-30 13:00:45,765 - INFO - Epoch 17: Loss = 30.7732, Accuracy = 9.60%
2025-07-30 13:00:45,778 - INFO - Epoch 18: Loss = 30.7293, Accuracy = 10.40%
2025-07-30 13:00:45,792 - INFO - Epoch 19: Loss = 30.6620, Accuracy = 11.20%
2025-07-30 13:00:45,806 - INFO - Epoch 20: Loss = 30.6163, Accuracy = 12.00%
2025-07-30 13:00:45,820 - INFO - Epoch 21: Loss = 30.5359, Accuracy = 13.60%
2025-07-30 13:00:45,833 - INFO - Epoch 22: Loss = 30.4832, Accuracy = 13.60%
2025-07-30 13:00:45,847 - INFO - Epoch 23: Loss = 30.3720, Accuracy = 14.00%
2025-07-30 13:00:45,861 - INFO - Epoch 24: Loss = 30.2891, Accuracy = 14.40%
2025-07-30 13:00:45,875 - INFO - Epoch 25: Loss = 30.1832, Accuracy = 14.00%
2025-07-30 13:00:45,888 - INFO - Epoch 26: Loss = 30.0573, Accuracy = 14.80%
2025-07-30 13:00:45,902 - INFO - Epoch 27: Loss = 29.9591, Accuracy = 16.00%
2025-07-30 13:00:45,916 - INFO - Epoch 28: Loss = 29.7789, Accuracy = 14.80%
2025-07-30 13:00:45,930 - INFO - Epoch 29: Loss = 29.6099, Accuracy = 14.80%
2025-07-30 13:00:45,943 - INFO - Epoch 30: Loss = 29.4278, Accuracy = 15.20%
2025-07-30 13:00:45,957 - INFO - Epoch 31: Loss = 29.2215, Accuracy = 15.60%
2025-07-30 13:00:45,971 - INFO - Epoch 32: Loss = 29.0109, Accuracy = 14.40%
2025-07-30 13:00:45,984 - INFO - Epoch 33: Loss = 28.8673, Accuracy = 16.00%
2025-07-30 13:00:45,998 - INFO - Epoch 34: Loss = 28.6524, Accuracy = 18.00%
2025-07-30 13:00:46,012 - INFO - Epoch 35: Loss = 28.4299, Accuracy = 17.60%
2025-07-30 13:00:46,026 - INFO - Epoch 36: Loss = 28.2131, Accuracy = 16.80%
2025-07-30 13:00:46,039 - INFO - Epoch 37: Loss = 27.9556, Accuracy = 16.00%
2025-07-30 13:00:46,053 - INFO - Epoch 38: Loss = 27.7386, Accuracy = 14.80%
2025-07-30 13:00:46,067 - INFO - Epoch 39: Loss = 27.5004, Accuracy = 14.80%
2025-07-30 13:00:46,080 - INFO - Epoch 40: Loss = 27.2460, Accuracy = 15.20%
2025-07-30 13:00:46,094 - INFO - Epoch 41: Loss = 27.0098, Accuracy = 16.00%
2025-07-30 13:00:46,108 - INFO - Epoch 42: Loss = 26.6815, Accuracy = 16.40%
2025-07-30 13:00:46,122 - INFO - Epoch 43: Loss = 26.4612, Accuracy = 15.20%
2025-07-30 13:00:46,135 - INFO - Epoch 44: Loss = 26.2547, Accuracy = 15.20%
2025-07-30 13:00:46,149 - INFO - Epoch 45: Loss = 25.9837, Accuracy = 16.00%
2025-07-30 13:00:46,163 - INFO - Epoch 46: Loss = 25.7763, Accuracy = 16.40%
2025-07-30 13:00:46,176 - INFO - Epoch 47: Loss = 25.5530, Accuracy = 16.00%
2025-07-30 13:00:46,190 - INFO - Epoch 48: Loss = 25.3415, Accuracy = 16.40%
2025-07-30 13:00:46,204 - INFO - Epoch 49: Loss = 25.1501, Accuracy = 17.20%
2025-07-30 13:00:46,217 - INFO - Epoch 50: Loss = 24.8876, Accuracy = 15.60%
2025-07-30 13:00:46,231 - INFO - Epoch 51: Loss = 24.7238, Accuracy = 15.60%
2025-07-30 13:00:46,245 - INFO - Epoch 52: Loss = 24.5266, Accuracy = 16.00%
2025-07-30 13:00:46,259 - INFO - Epoch 53: Loss = 24.3178, Accuracy = 15.60%
2025-07-30 13:00:46,272 - INFO - Epoch 54: Loss = 24.1615, Accuracy = 16.00%
2025-07-30 13:00:46,286 - INFO - Epoch 55: Loss = 23.9318, Accuracy = 15.20%
2025-07-30 13:00:46,300 - INFO - Epoch 56: Loss = 23.8227, Accuracy = 16.40%
2025-07-30 13:00:46,313 - INFO - Epoch 57: Loss = 23.6677, Accuracy = 16.00%
2025-07-30 13:00:46,327 - INFO - Epoch 58: Loss = 23.5359, Accuracy = 16.40%
2025-07-30 13:00:46,341 - INFO - Epoch 59: Loss = 23.4190, Accuracy = 16.00%
2025-07-30 13:00:46,354 - INFO - Epoch 60: Loss = 23.2447, Accuracy = 16.80%
2025-07-30 13:00:46,368 - INFO - Epoch 61: Loss = 23.1084, Accuracy = 17.20%
2025-07-30 13:00:46,382 - INFO - Epoch 62: Loss = 22.9919, Accuracy = 17.60%
2025-07-30 13:00:46,396 - INFO - Epoch 63: Loss = 22.8900, Accuracy = 17.20%
2025-07-30 13:00:46,409 - INFO - Epoch 64: Loss = 22.7536, Accuracy = 19.20%
2025-07-30 13:00:46,423 - INFO - Epoch 65: Loss = 22.6197, Accuracy = 19.60%
2025-07-30 13:00:46,437 - INFO - Epoch 66: Loss = 22.4807, Accuracy = 21.20%
2025-07-30 13:00:46,450 - INFO - Epoch 67: Loss = 22.3413, Accuracy = 22.80%
2025-07-30 13:00:46,464 - INFO - Epoch 68: Loss = 22.3114, Accuracy = 23.60%
2025-07-30 13:00:46,478 - INFO - Epoch 69: Loss = 22.1473, Accuracy = 24.80%
2025-07-30 13:00:46,491 - INFO - Epoch 70: Loss = 21.9869, Accuracy = 25.20%
2025-07-30 13:00:46,505 - INFO - Epoch 71: Loss = 21.9058, Accuracy = 24.80%
2025-07-30 13:00:46,519 - INFO - Epoch 72: Loss = 21.8285, Accuracy = 24.80%
