2025-07-30 13:07:50,991 - INFO - ------------------------------------Gradient Period 25-------------------------------------------
2025-07-30 13:07:50,991 - INFO - [Gradient Period 25 Run 1] Starting
2025-07-30 13:07:52,951 - INFO - Training on device: cuda
2025-07-30 13:07:53,128 - INFO - Epoch 01: Loss = 31.3393, Accuracy = 2.40%
2025-07-30 13:07:53,142 - INFO - Epoch 02: Loss = 31.3074, Accuracy = 2.80%
2025-07-30 13:07:53,156 - INFO - Epoch 03: Loss = 31.2753, Accuracy = 3.20%
2025-07-30 13:07:53,170 - INFO - Epoch 04: Loss = 31.2454, Accuracy = 3.20%
2025-07-30 13:07:53,184 - INFO - Epoch 05: Loss = 31.2098, Accuracy = 3.20%
2025-07-30 13:07:53,197 - INFO - Epoch 06: Loss = 31.1802, Accuracy = 3.20%
2025-07-30 13:07:53,211 - INFO - Epoch 07: Loss = 31.1489, Accuracy = 3.20%
2025-07-30 13:07:53,225 - INFO - Epoch 08: Loss = 31.1148, Accuracy = 4.00%
2025-07-30 13:07:53,238 - INFO - Epoch 09: Loss = 31.0869, Accuracy = 5.20%
2025-07-30 13:07:53,252 - INFO - Epoch 10: Loss = 31.0494, Accuracy = 5.60%
2025-07-30 13:07:53,266 - INFO - Epoch 11: Loss = 31.0051, Accuracy = 6.00%
2025-07-30 13:07:53,279 - INFO - Epoch 12: Loss = 30.9726, Accuracy = 6.80%
2025-07-30 13:07:53,293 - INFO - Epoch 13: Loss = 30.9315, Accuracy = 6.80%
2025-07-30 13:07:53,307 - INFO - Epoch 14: Loss = 30.8844, Accuracy = 7.60%
2025-07-30 13:07:53,320 - INFO - Epoch 15: Loss = 30.8419, Accuracy = 7.60%
2025-07-30 13:07:53,334 - INFO - Epoch 16: Loss = 30.7770, Accuracy = 8.80%
2025-07-30 13:07:53,348 - INFO - Epoch 17: Loss = 30.7311, Accuracy = 8.80%
2025-07-30 13:07:53,361 - INFO - Epoch 18: Loss = 30.6644, Accuracy = 9.20%
2025-07-30 13:07:53,375 - INFO - Epoch 19: Loss = 30.5916, Accuracy = 9.60%
2025-07-30 13:07:53,389 - INFO - Epoch 20: Loss = 30.5205, Accuracy = 9.60%
2025-07-30 13:07:53,402 - INFO - Epoch 21: Loss = 30.4250, Accuracy = 9.60%
2025-07-30 13:07:53,416 - INFO - Epoch 22: Loss = 30.3245, Accuracy = 10.00%
2025-07-30 13:07:53,430 - INFO - Epoch 23: Loss = 30.2198, Accuracy = 10.40%
2025-07-30 13:07:53,443 - INFO - Epoch 24: Loss = 30.0947, Accuracy = 10.40%
2025-07-30 13:07:53,457 - INFO - Epoch 25: Loss = 29.9340, Accuracy = 10.80%
2025-07-30 13:07:53,470 - INFO - Epoch 26: Loss = 29.8044, Accuracy = 11.20%
2025-07-30 13:07:53,484 - INFO - Epoch 27: Loss = 29.6341, Accuracy = 10.80%
2025-07-30 13:07:53,498 - INFO - Epoch 28: Loss = 29.4373, Accuracy = 10.40%
2025-07-30 13:07:53,511 - INFO - Epoch 29: Loss = 29.2402, Accuracy = 9.60%
2025-07-30 13:07:53,525 - INFO - Epoch 30: Loss = 29.0766, Accuracy = 10.40%
2025-07-30 13:07:53,538 - INFO - Epoch 31: Loss = 28.8769, Accuracy = 10.40%
2025-07-30 13:07:53,552 - INFO - Epoch 32: Loss = 28.7023, Accuracy = 10.40%
2025-07-30 13:07:53,566 - INFO - Epoch 33: Loss = 28.5568, Accuracy = 10.80%
2025-07-30 13:07:53,579 - INFO - Epoch 34: Loss = 28.3858, Accuracy = 11.20%
2025-07-30 13:07:53,593 - INFO - Epoch 35: Loss = 28.1731, Accuracy = 11.20%
2025-07-30 13:07:53,606 - INFO - Epoch 36: Loss = 27.9979, Accuracy = 11.60%
2025-07-30 13:07:53,620 - INFO - Epoch 37: Loss = 27.8143, Accuracy = 10.80%
2025-07-30 13:07:53,634 - INFO - Epoch 38: Loss = 27.6083, Accuracy = 10.80%
2025-07-30 13:07:53,647 - INFO - Epoch 39: Loss = 27.4433, Accuracy = 12.00%
2025-07-30 13:07:53,661 - INFO - Epoch 40: Loss = 27.2522, Accuracy = 11.60%
2025-07-30 13:07:53,674 - INFO - Epoch 41: Loss = 27.1411, Accuracy = 11.60%
2025-07-30 13:07:53,688 - INFO - Epoch 42: Loss = 26.9124, Accuracy = 12.00%
2025-07-30 13:07:53,702 - INFO - Epoch 43: Loss = 26.7164, Accuracy = 12.00%
2025-07-30 13:07:53,715 - INFO - Epoch 44: Loss = 26.5031, Accuracy = 11.60%
2025-07-30 13:07:53,729 - INFO - Epoch 45: Loss = 26.2970, Accuracy = 12.00%
2025-07-30 13:07:53,742 - INFO - Epoch 46: Loss = 26.1741, Accuracy = 13.20%
2025-07-30 13:07:53,756 - INFO - Epoch 47: Loss = 25.9694, Accuracy = 13.20%
2025-07-30 13:07:53,770 - INFO - Epoch 48: Loss = 25.7657, Accuracy = 13.20%
2025-07-30 13:07:53,783 - INFO - Epoch 49: Loss = 25.6145, Accuracy = 14.00%
2025-07-30 13:07:53,797 - INFO - Epoch 50: Loss = 25.4065, Accuracy = 14.40%
2025-07-30 13:07:53,810 - INFO - Epoch 51: Loss = 25.2428, Accuracy = 15.20%
2025-07-30 13:07:53,824 - INFO - Epoch 52: Loss = 25.0487, Accuracy = 15.20%
2025-07-30 13:07:53,838 - INFO - Epoch 53: Loss = 24.9469, Accuracy = 14.80%
2025-07-30 13:07:53,851 - INFO - Epoch 54: Loss = 24.8291, Accuracy = 16.40%
2025-07-30 13:07:53,865 - INFO - Epoch 55: Loss = 24.6883, Accuracy = 15.60%
2025-07-30 13:07:53,879 - INFO - Epoch 56: Loss = 24.5573, Accuracy = 15.60%
2025-07-30 13:07:53,892 - INFO - Epoch 57: Loss = 24.3984, Accuracy = 15.20%
2025-07-30 13:07:53,906 - INFO - Epoch 58: Loss = 24.2913, Accuracy = 15.20%
2025-07-30 13:07:53,919 - INFO - Epoch 59: Loss = 24.1818, Accuracy = 15.60%
2025-07-30 13:07:53,933 - INFO - Epoch 60: Loss = 24.0367, Accuracy = 16.40%
2025-07-30 13:07:53,947 - INFO - Epoch 61: Loss = 23.9224, Accuracy = 16.00%
2025-07-30 13:07:53,960 - INFO - Epoch 62: Loss = 23.8088, Accuracy = 16.80%
2025-07-30 13:07:53,974 - INFO - Epoch 63: Loss = 23.7432, Accuracy = 16.80%
2025-07-30 13:07:53,988 - INFO - Epoch 64: Loss = 23.5790, Accuracy = 17.20%
2025-07-30 13:07:54,001 - INFO - Epoch 65: Loss = 23.5277, Accuracy = 16.80%
2025-07-30 13:07:54,015 - INFO - Epoch 66: Loss = 23.3366, Accuracy = 16.00%
2025-07-30 13:07:54,028 - INFO - Epoch 67: Loss = 23.2638, Accuracy = 16.80%
2025-07-30 13:07:54,042 - INFO - Epoch 68: Loss = 23.1750, Accuracy = 17.20%
2025-07-30 13:07:54,056 - INFO - Epoch 69: Loss = 23.0442, Accuracy = 17.60%
2025-07-30 13:07:54,069 - INFO - Epoch 70: Loss = 22.9600, Accuracy = 17.60%
2025-07-30 13:07:54,083 - INFO - Epoch 71: Loss = 22.8342, Accuracy = 17.60%
2025-07-30 13:07:54,096 - INFO - Epoch 72: Loss = 22.7618, Accuracy = 17.60%
2025-07-30 13:07:54,110 - INFO - Epoch 73: Loss = 22.6713, Accuracy = 19.20%
2025-07-30 13:07:54,124 - INFO - Epoch 74: Loss = 22.5844, Accuracy = 18.40%
2025-07-30 13:07:54,137 - INFO - Epoch 75: Loss = 22.4982, Accuracy = 19.60%
2025-07-30 13:07:54,151 - INFO - Epoch 76: Loss = 22.3854, Accuracy = 18.80%
2025-07-30 13:07:54,164 - INFO - Epoch 77: Loss = 22.2911, Accuracy = 20.00%
2025-07-30 13:07:54,178 - INFO - Epoch 78: Loss = 22.2234, Accuracy = 20.80%
2025-07-30 13:07:54,192 - INFO - Epoch 79: Loss = 22.1748, Accuracy = 19.20%
2025-07-30 13:07:54,205 - INFO - Epoch 80: Loss = 22.0530, Accuracy = 21.60%
2025-07-30 13:07:54,219 - INFO - Epoch 81: Loss = 21.9797, Accuracy = 20.80%
2025-07-30 13:07:54,232 - INFO - Epoch 82: Loss = 21.9119, Accuracy = 21.60%
2025-07-30 13:07:54,246 - INFO - Epoch 83: Loss = 21.8366, Accuracy = 22.40%
2025-07-30 13:07:54,260 - INFO - Epoch 84: Loss = 21.7921, Accuracy = 22.40%
2025-07-30 13:07:54,273 - INFO - Epoch 85: Loss = 21.7150, Accuracy = 22.40%
2025-07-30 13:07:54,287 - INFO - Epoch 86: Loss = 21.5975, Accuracy = 22.80%
2025-07-30 13:07:54,301 - INFO - Epoch 87: Loss = 21.5739, Accuracy = 23.20%
2025-07-30 13:07:54,314 - INFO - Epoch 88: Loss = 21.4585, Accuracy = 24.00%
2025-07-30 13:07:54,328 - INFO - Epoch 89: Loss = 21.3865, Accuracy = 24.00%
2025-07-30 13:07:54,341 - INFO - Epoch 90: Loss = 21.3250, Accuracy = 23.60%
2025-07-30 13:07:54,355 - INFO - Epoch 91: Loss = 21.2740, Accuracy = 24.00%
2025-07-30 13:07:54,368 - INFO - Epoch 92: Loss = 21.2063, Accuracy = 24.40%
2025-07-30 13:07:54,382 - INFO - Epoch 93: Loss = 21.1442, Accuracy = 24.00%
2025-07-30 13:07:54,396 - INFO - Epoch 94: Loss = 21.1315, Accuracy = 24.40%
2025-07-30 13:07:54,409 - INFO - Epoch 95: Loss = 21.0890, Accuracy = 24.40%
2025-07-30 13:07:54,423 - INFO - Epoch 96: Loss = 21.0287, Accuracy = 25.60%
2025-07-30 13:07:54,437 - INFO - Epoch 97: Loss = 20.9264, Accuracy = 25.20%
2025-07-30 13:07:54,450 - INFO - Epoch 98: Loss = 20.8739, Accuracy = 26.40%
2025-07-30 13:07:54,464 - INFO - Epoch 99: Loss = 20.7702, Accuracy = 26.00%
2025-07-30 13:07:54,477 - INFO - Epoch 100: Loss = 20.7212, Accuracy = 26.40%
2025-07-30 13:07:54,491 - INFO - Epoch 101: Loss = 20.7095, Accuracy = 25.60%
2025-07-30 13:07:54,505 - INFO - Epoch 102: Loss = 20.6202, Accuracy = 24.80%
2025-07-30 13:07:54,518 - INFO - Epoch 103: Loss = 20.5606, Accuracy = 25.60%
2025-07-30 13:07:54,532 - INFO - Epoch 104: Loss = 20.5887, Accuracy = 25.60%
2025-07-30 13:07:54,545 - INFO - Epoch 105: Loss = 20.4772, Accuracy = 26.00%
2025-07-30 13:07:54,559 - INFO - Epoch 106: Loss = 20.4533, Accuracy = 26.40%
2025-07-30 13:07:54,573 - INFO - Epoch 107: Loss = 20.3676, Accuracy = 26.00%
2025-07-30 13:07:54,586 - INFO - Epoch 108: Loss = 20.3466, Accuracy = 27.20%
2025-07-30 13:07:54,600 - INFO - Epoch 109: Loss = 20.3053, Accuracy = 26.00%
2025-07-30 13:07:54,613 - INFO - Epoch 110: Loss = 20.2332, Accuracy = 27.60%
2025-07-30 13:07:54,627 - INFO - Epoch 111: Loss = 20.1627, Accuracy = 28.00%
2025-07-30 13:07:54,641 - INFO - Epoch 112: Loss = 20.1779, Accuracy = 28.00%
2025-07-30 13:07:54,654 - INFO - Epoch 113: Loss = 20.0788, Accuracy = 31.20%
2025-07-30 13:07:54,668 - INFO - Epoch 114: Loss = 20.0107, Accuracy = 30.40%
2025-07-30 13:07:54,681 - INFO - Epoch 115: Loss = 19.9905, Accuracy = 29.20%
2025-07-30 13:07:54,695 - INFO - Epoch 116: Loss = 19.8600, Accuracy = 32.00%
2025-07-30 13:07:54,709 - INFO - Epoch 117: Loss = 19.8794, Accuracy = 30.80%
2025-07-30 13:07:54,722 - INFO - Epoch 118: Loss = 19.8435, Accuracy = 31.60%
2025-07-30 13:07:54,736 - INFO - Epoch 119: Loss = 19.7876, Accuracy = 31.60%
2025-07-30 13:07:54,749 - INFO - Epoch 120: Loss = 19.7144, Accuracy = 30.40%
2025-07-30 13:07:54,763 - INFO - Epoch 121: Loss = 19.6610, Accuracy = 30.80%
2025-07-30 13:07:54,776 - INFO - Epoch 122: Loss = 19.6069, Accuracy = 30.00%
2025-07-30 13:07:54,790 - INFO - Epoch 123: Loss = 19.5650, Accuracy = 31.20%
2025-07-30 13:07:54,804 - INFO - Epoch 124: Loss = 19.5279, Accuracy = 30.80%
2025-07-30 13:07:54,817 - INFO - Epoch 125: Loss = 19.4332, Accuracy = 32.00%
2025-07-30 13:07:54,831 - INFO - Epoch 126: Loss = 19.4133, Accuracy = 32.80%
2025-07-30 13:07:54,845 - INFO - Epoch 127: Loss = 19.3707, Accuracy = 34.80%
2025-07-30 13:07:54,858 - INFO - Epoch 128: Loss = 19.3343, Accuracy = 33.20%
2025-07-30 13:07:54,872 - INFO - Epoch 129: Loss = 19.2725, Accuracy = 34.00%
2025-07-30 13:07:54,885 - INFO - Epoch 130: Loss = 19.2232, Accuracy = 35.20%
2025-07-30 13:07:54,899 - INFO - Epoch 131: Loss = 19.1592, Accuracy = 34.00%
2025-07-30 13:07:54,913 - INFO - Epoch 132: Loss = 19.1302, Accuracy = 33.20%
2025-07-30 13:07:54,926 - INFO - Epoch 133: Loss = 19.0818, Accuracy = 34.00%
2025-07-30 13:07:54,940 - INFO - Epoch 134: Loss = 19.0996, Accuracy = 36.00%
2025-07-30 13:07:54,953 - INFO - Epoch 135: Loss = 19.0098, Accuracy = 36.40%
2025-07-30 13:07:54,967 - INFO - Epoch 136: Loss = 18.9961, Accuracy = 38.00%
2025-07-30 13:07:54,981 - INFO - Epoch 137: Loss = 18.8568, Accuracy = 38.00%
2025-07-30 13:07:54,994 - INFO - Epoch 138: Loss = 18.8918, Accuracy = 38.40%
2025-07-30 13:07:55,008 - INFO - Epoch 139: Loss = 18.9063, Accuracy = 36.80%
2025-07-30 13:07:55,021 - INFO - Epoch 140: Loss = 18.7994, Accuracy = 36.00%
2025-07-30 13:07:55,035 - INFO - Epoch 141: Loss = 18.7428, Accuracy = 38.80%
2025-07-30 13:07:55,049 - INFO - Epoch 142: Loss = 18.7219, Accuracy = 36.80%
2025-07-30 13:07:55,062 - INFO - Epoch 143: Loss = 18.6679, Accuracy = 38.40%
2025-07-30 13:07:55,076 - INFO - Epoch 144: Loss = 18.6290, Accuracy = 37.20%
2025-07-30 13:07:55,089 - INFO - Epoch 145: Loss = 18.5609, Accuracy = 38.40%
2025-07-30 13:07:55,103 - INFO - Epoch 146: Loss = 18.5436, Accuracy = 38.00%
2025-07-30 13:07:55,117 - INFO - Epoch 147: Loss = 18.4789, Accuracy = 38.40%
2025-07-30 13:07:55,135 - INFO - Epoch 148: Loss = 18.3714, Accuracy = 40.00%
2025-07-30 13:07:55,149 - INFO - Epoch 149: Loss = 18.3963, Accuracy = 40.40%
2025-07-30 13:07:55,162 - INFO - Epoch 150: Loss = 18.3376, Accuracy = 37.60%
2025-07-30 13:07:55,176 - INFO - Epoch 151: Loss = 18.3126, Accuracy = 37.60%
2025-07-30 13:07:55,189 - INFO - Epoch 152: Loss = 18.3361, Accuracy = 39.20%
2025-07-30 13:07:55,203 - INFO - Epoch 153: Loss = 18.2813, Accuracy = 38.80%
2025-07-30 13:07:55,217 - INFO - Epoch 154: Loss = 18.2148, Accuracy = 41.20%
2025-07-30 13:07:55,230 - INFO - Epoch 155: Loss = 18.1428, Accuracy = 42.00%
2025-07-30 13:07:55,244 - INFO - Epoch 156: Loss = 18.1543, Accuracy = 40.40%
2025-07-30 13:07:55,257 - INFO - Epoch 157: Loss = 18.0255, Accuracy = 43.60%
2025-07-30 13:07:55,271 - INFO - Epoch 158: Loss = 17.9831, Accuracy = 42.40%
2025-07-30 13:07:55,284 - INFO - Epoch 159: Loss = 17.9758, Accuracy = 42.40%
2025-07-30 13:07:55,298 - INFO - Epoch 160: Loss = 17.9707, Accuracy = 42.80%
2025-07-30 13:07:55,312 - INFO - Epoch 161: Loss = 17.9205, Accuracy = 42.80%
2025-07-30 13:07:55,328 - INFO - Epoch 162: Loss = 17.8726, Accuracy = 43.60%
2025-07-30 13:07:55,341 - INFO - Epoch 163: Loss = 17.7979, Accuracy = 44.80%
2025-07-30 13:07:55,355 - INFO - Epoch 164: Loss = 17.7524, Accuracy = 45.20%
2025-07-30 13:07:55,368 - INFO - Epoch 165: Loss = 17.6977, Accuracy = 43.20%
2025-07-30 13:07:55,382 - INFO - Epoch 166: Loss = 17.6809, Accuracy = 43.20%
2025-07-30 13:07:55,395 - INFO - Epoch 167: Loss = 17.5901, Accuracy = 43.60%
2025-07-30 13:07:55,409 - INFO - Epoch 168: Loss = 17.5973, Accuracy = 45.60%
2025-07-30 13:07:55,423 - INFO - Epoch 169: Loss = 17.5279, Accuracy = 44.80%
2025-07-30 13:07:55,436 - INFO - Epoch 170: Loss = 17.4782, Accuracy = 43.60%
2025-07-30 13:07:55,450 - INFO - Epoch 171: Loss = 17.4613, Accuracy = 43.60%
2025-07-30 13:07:55,463 - INFO - Epoch 172: Loss = 17.3464, Accuracy = 46.00%
2025-07-30 13:07:55,477 - INFO - Epoch 173: Loss = 17.3627, Accuracy = 45.20%
2025-07-30 13:07:55,490 - INFO - Epoch 174: Loss = 17.3917, Accuracy = 44.00%
2025-07-30 13:07:55,504 - INFO - Epoch 175: Loss = 17.3142, Accuracy = 44.80%
2025-07-30 13:07:55,517 - INFO - Epoch 176: Loss = 17.2786, Accuracy = 44.80%
2025-07-30 13:07:55,531 - INFO - Epoch 177: Loss = 17.2992, Accuracy = 46.00%
2025-07-30 13:07:55,545 - INFO - Epoch 178: Loss = 17.1677, Accuracy = 46.00%
2025-07-30 13:07:55,558 - INFO - Epoch 179: Loss = 17.0983, Accuracy = 46.40%
2025-07-30 13:07:55,572 - INFO - Epoch 180: Loss = 17.0448, Accuracy = 47.20%
2025-07-30 13:07:55,585 - INFO - Epoch 181: Loss = 17.0200, Accuracy = 47.20%
2025-07-30 13:07:55,599 - INFO - Epoch 182: Loss = 16.9437, Accuracy = 46.40%
2025-07-30 13:07:55,612 - INFO - Epoch 183: Loss = 16.9630, Accuracy = 46.00%
2025-07-30 13:07:55,626 - INFO - Epoch 184: Loss = 16.8765, Accuracy = 46.40%
2025-07-30 13:07:55,639 - INFO - Epoch 185: Loss = 16.8214, Accuracy = 46.00%
2025-07-30 13:07:55,653 - INFO - Epoch 186: Loss = 16.8967, Accuracy = 45.60%
2025-07-30 13:07:55,667 - INFO - Epoch 187: Loss = 16.6880, Accuracy = 47.60%
2025-07-30 13:07:55,680 - INFO - Epoch 188: Loss = 16.7621, Accuracy = 47.60%
2025-07-30 13:07:55,694 - INFO - Epoch 189: Loss = 16.6699, Accuracy = 46.40%
2025-07-30 13:07:55,707 - INFO - Epoch 190: Loss = 16.5972, Accuracy = 46.40%
2025-07-30 13:07:55,721 - INFO - Epoch 191: Loss = 16.5896, Accuracy = 46.00%
2025-07-30 13:07:55,734 - INFO - Epoch 192: Loss = 16.5541, Accuracy = 48.00%
2025-07-30 13:07:55,748 - INFO - Epoch 193: Loss = 16.4434, Accuracy = 49.20%
2025-07-30 13:07:55,761 - INFO - Epoch 194: Loss = 16.4623, Accuracy = 47.20%
2025-07-30 13:07:55,775 - INFO - Epoch 195: Loss = 16.4065, Accuracy = 48.00%
2025-07-30 13:07:55,789 - INFO - Epoch 196: Loss = 16.3535, Accuracy = 46.40%
2025-07-30 13:07:55,802 - INFO - Epoch 197: Loss = 16.4057, Accuracy = 47.20%
2025-07-30 13:07:55,816 - INFO - Epoch 198: Loss = 16.2684, Accuracy = 47.60%
2025-07-30 13:07:55,829 - INFO - Epoch 199: Loss = 16.2509, Accuracy = 48.40%
2025-07-30 13:07:55,843 - INFO - Epoch 200: Loss = 16.1898, Accuracy = 50.00%
2025-07-30 13:07:55,856 - INFO - Epoch 201: Loss = 16.1517, Accuracy = 49.20%
2025-07-30 13:07:55,870 - INFO - Epoch 202: Loss = 16.0984, Accuracy = 50.40%
2025-07-30 13:07:55,884 - INFO - Epoch 203: Loss = 16.0252, Accuracy = 51.60%
2025-07-30 13:07:55,897 - INFO - Epoch 204: Loss = 15.9573, Accuracy = 50.40%
2025-07-30 13:07:55,911 - INFO - Epoch 205: Loss = 15.9446, Accuracy = 52.40%
2025-07-30 13:07:55,924 - INFO - Epoch 206: Loss = 15.8728, Accuracy = 52.80%
2025-07-30 13:07:55,938 - INFO - Epoch 207: Loss = 15.9617, Accuracy = 52.00%
2025-07-30 13:07:55,951 - INFO - Epoch 208: Loss = 15.8603, Accuracy = 49.20%
2025-07-30 13:07:55,965 - INFO - Epoch 209: Loss = 15.8329, Accuracy = 51.60%
2025-07-30 13:07:55,979 - INFO - Epoch 210: Loss = 15.7993, Accuracy = 50.80%
2025-07-30 13:07:55,992 - INFO - Epoch 211: Loss = 15.6698, Accuracy = 52.00%
2025-07-30 13:07:56,006 - INFO - Epoch 212: Loss = 15.6714, Accuracy = 52.40%
2025-07-30 13:07:56,019 - INFO - Epoch 213: Loss = 15.6409, Accuracy = 52.40%
2025-07-30 13:07:56,033 - INFO - Epoch 214: Loss = 15.5752, Accuracy = 52.00%
2025-07-30 13:07:56,046 - INFO - Epoch 215: Loss = 15.5502, Accuracy = 53.60%
2025-07-30 13:07:56,060 - INFO - Epoch 216: Loss = 15.5139, Accuracy = 54.00%
2025-07-30 13:07:56,073 - INFO - Epoch 217: Loss = 15.5134, Accuracy = 54.80%
2025-07-30 13:07:56,087 - INFO - Epoch 218: Loss = 15.4737, Accuracy = 54.40%
2025-07-30 13:07:56,100 - INFO - Epoch 219: Loss = 15.3952, Accuracy = 52.40%
2025-07-30 13:07:56,114 - INFO - Epoch 220: Loss = 15.3243, Accuracy = 53.20%
2025-07-30 13:07:56,128 - INFO - Epoch 221: Loss = 15.3337, Accuracy = 53.20%
2025-07-30 13:07:56,142 - INFO - Epoch 222: Loss = 15.2184, Accuracy = 54.00%
2025-07-30 13:07:56,155 - INFO - Epoch 223: Loss = 15.3407, Accuracy = 55.60%
